Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,Team 
"Mar 02, 2016 - MIL vs. IND",L,41,22,7,16,43.8,0,0,0,8,8,100,1,5,6,3,1,1,2,3,-6,
"Feb 29, 2016 - MIL vs. HOU",W,42,18,7,13,53.8,0,1,0,4,11,36.4,0,16,16,11,4,2,5,4,13,
"Feb 27, 2016 - MIL vs. DET",L,38,8,3,11,27.3,0,0,0,2,2,100,2,10,12,7,0,0,3,4,-10,
"Feb 25, 2016 - MIL @ BOS",L,31,14,6,12,50,0,0,0,2,5,40,2,5,7,8,1,3,2,3,-14,
"Feb 22, 2016 - MIL vs. LAL",W,42,27,12,17,70.6,0,1,0,3,6,50,2,10,12,10,3,4,1,3,13,
"Feb 20, 2016 - MIL @ ATL",W,38,19,8,17,47.1,0,1,0,3,4,75,2,10,12,3,0,2,5,6,2,
"Feb 19, 2016 - MIL vs. CHA",L,39,18,7,17,41.2,0,1,0,4,6,66.7,2,10,12,4,1,1,2,2,1,
"Feb 11, 2016 - MIL vs. WAS",W,37,17,6,16,37.5,1,2,50,4,5,80,4,9,13,3,0,1,2,1,-4,
"Feb 09, 2016 - MIL vs. BOS",W,37,14,6,12,50,0,1,0,2,2,100,1,2,3,2,2,3,0,2,0,
"Feb 05, 2016 - MIL @ UTA",L,33,14,4,8,50,1,2,50,5,8,62.5,1,5,6,0,1,1,3,3,-7,
"Feb 02, 2016 - MIL @ POR",L,39,19,7,15,46.7,1,2,50,4,9,44.4,1,7,8,5,2,1,2,1,-12,
"Feb 01, 2016 - MIL @ SAC",L,35,17,6,12,50,0,1,0,5,7,71.4,0,5,5,1,2,0,2,4,-12,
"Jan 29, 2016 - MIL vs. MIA",L,46,28,11,17,64.7,0,2,0,6,7,85.7,0,4,4,6,3,2,6,4,6,
"Jan 28, 2016 - MIL @ MEM",L,35,7,2,10,20,0,0,0,3,4,75,2,5,7,3,0,0,2,4,-19,
"Jan 26, 2016 - MIL vs. ORL",W,38,25,12,16,75,0,0,0,1,1,100,3,6,9,2,2,1,2,2,18,
"Jan 23, 2016 - MIL @ NOP",L,28,10,4,8,50,0,0,0,2,4,50,0,6,6,2,1,1,4,6,-4,
"Jan 22, 2016 - MIL @ HOU",L,34,18,7,12,58.3,0,0,0,4,4,100,1,5,6,2,1,1,2,3,-5,
"Jan 19, 2016 - MIL @ MIA",W,34,14,5,10,50,0,0,0,4,4,100,2,4,6,4,0,1,5,2,18,
"Jan 16, 2016 - MIL @ CHA",W,37,14,4,10,40,0,1,0,6,6,100,1,10,11,3,0,3,3,2,21,
"Jan 15, 2016 - MIL vs. ATL",W,50,28,10,18,55.6,1,2,50,7,9,77.8,5,11,16,0,1,3,3,3,5,
"Jan 13, 2016 - MIL @ WAS",L,41,19,6,11,54.5,0,1,0,7,9,77.8,1,10,11,6,2,1,6,4,-1,
"Jan 12, 2016 - MIL vs. CHI",W,31,29,10,14,71.4,0,1,0,9,14,64.3,3,7,10,5,1,1,0,4,19,
"Jan 10, 2016 - MIL @ NYK",L,36,8,3,9,33.3,0,4,0,2,4,50,1,9,10,5,0,0,2,3,7,
"Jan 08, 2016 - MIL vs. DAL",W,33,5,2,8,25,0,0,0,1,4,25,1,4,5,1,1,1,3,5,-1,
"Jan 05, 2016 - MIL @ CHI",L,36,18,8,17,47.1,0,2,0,2,5,40,2,5,7,2,4,1,0,3,-1,
"Jan 04, 2016 - MIL vs. SAS",L,30,11,5,9,55.6,0,2,0,1,2,50,2,2,4,2,1,1,2,2,-6,
"Jan 02, 2016 - MIL @ MIN",W,30,11,3,9,33.3,1,2,50,4,4,100,1,8,9,2,2,0,4,3,19,
"Dec 31, 2015 - MIL @ IND",W,37,14,4,11,36.4,0,2,0,6,10,60,0,6,6,0,3,4,2,2,-5,
"Dec 29, 2015 - MIL @ OKC",L,40,27,11,19,57.9,0,0,0,5,7,71.4,6,4,10,2,0,0,3,6,-14,
"Apr 15, 2015 - MIL vs. BOS",L,29,3,1,6,16.7,0,1,0,1,2,50,2,1,3,4,0,0,2,2,5,
"Apr 13, 2015 - MIL @ PHI",W,34,12,3,9,33.3,0,0,0,6,10,60,1,6,7,3,0,0,1,5,-3,
"Apr 12, 2015 - MIL vs. BKN",W,30,13,6,14,42.9,0,2,0,1,3,33.3,2,7,9,7,1,1,0,4,16,
"Apr 10, 2015 - MIL @ NYK",W,31,23,7,14,50,0,1,0,9,11,81.8,1,8,9,1,0,1,2,3,34,
"Apr 04, 2015 - MIL vs. ORL",L,28,8,3,12,25,0,0,0,2,2,100,0,3,3,0,0,1,2,5,-18,
"Apr 03, 2015 - MIL @ BOS",W,27,11,5,8,62.5,0,0,0,1,2,50,0,3,3,3,0,0,3,5,2,
"Apr 01, 2015 - MIL vs. CHI",W,28,11,4,9,44.4,0,0,0,3,4,75,1,6,7,2,0,1,3,4,-4,
"Mar 30, 2015 - MIL @ ATL",L,38,18,7,9,77.8,0,0,0,4,4,100,2,4,6,4,0,0,1,3,-15,
"Mar 28, 2015 - MIL vs. GSW",L,30,12,4,6,66.7,0,0,0,4,6,66.7,1,2,3,1,1,0,2,3,-10,
"Mar 26, 2015 - MIL vs. IND",W,43,16,7,10,70,0,1,0,2,4,50,1,3,4,2,0,1,1,3,13,
"Mar 24, 2015 - MIL vs. MIA",W,39,16,6,10,60,0,0,0,4,4,100,1,9,10,2,0,3,6,4,8,
"Mar 22, 2015 - MIL vs. CLE",L,35,15,5,11,45.5,0,0,0,5,6,83.3,1,8,9,5,1,1,3,2,-15,
"Mar 20, 2015 - MIL @ BKN",L,53,23,7,19,36.8,0,0,0,9,12,75,2,12,14,2,2,1,3,6,-11,
"Mar 18, 2015 - MIL vs. SAS",L,37,19,8,16,50,0,0,0,3,3,100,1,8,9,3,1,2,1,5,-2,
"Mar 17, 2015 - MIL @ NOP",L,36,15,6,9,66.7,0,0,0,3,3,100,1,8,9,5,0,3,1,2,-6,
"Mar 14, 2015 - MIL @ MEM",L,39,19,7,10,70,0,1,0,5,6,83.3,1,5,6,2,0,0,2,3,-15,
"Mar 12, 2015 - MIL @ IND",L,35,12,4,14,28.6,0,1,0,4,6,66.7,0,6,6,3,0,1,1,5,7,
"Mar 11, 2015 - MIL vs. ORL",W,30,11,4,9,44.4,1,2,50,2,4,50,1,6,7,3,0,1,2,2,7,
"Mar 09, 2015 - MIL vs. NOP",L,37,29,11,16,68.8,0,1,0,7,7,100,2,3,5,4,3,3,2,2,-1,
"Mar 07, 2015 - MIL vs. WAS",W,37,5,2,10,20,0,0,0,1,4,25,0,4,4,0,2,1,2,5,8,
"Mar 04, 2015 - MIL @ GSW",L,41,16,6,13,46.2,0,1,0,4,4,100,2,6,8,1,2,1,5,5,-11,
"Mar 03, 2015 - MIL @ DEN",L,35,19,7,10,70,1,1,100,4,6,66.7,2,9,11,2,1,3,5,5,-6,
"Feb 28, 2015 - MIL @ UTA",L,34,8,4,5,80,0,1,0,0,0,0,1,4,5,4,3,1,3,3,3,
"Feb 27, 2015 - MIL @ LAL",L,36,13,4,12,33.3,0,0,0,5,8,62.5,2,6,8,4,1,1,3,2,-1,
"Feb 25, 2015 - MIL vs. PHI",W,37,5,1,6,16.7,0,0,0,3,5,60,3,8,11,6,3,1,5,3,9,
"Feb 23, 2015 - MIL @ CHI",L,31,11,3,10,30,0,0,0,5,6,83.3,3,2,5,1,0,1,1,5,-7,
"Feb 22, 2015 - MIL vs. ATL",L,32,19,7,15,46.7,0,0,0,5,5,100,1,3,4,0,1,2,1,1,-6,
"Feb 20, 2015 - MIL vs. DEN",W,30,10,3,13,23.1,0,1,0,4,4,100,0,9,9,1,1,0,2,4,-5,
"Feb 11, 2015 - MIL vs. SAC",W,36,13,4,9,44.4,0,1,0,5,7,71.4,1,6,7,2,2,0,2,4,9,
"Feb 09, 2015 - MIL vs. BKN",W,32,12,4,9,44.4,0,1,0,4,4,100,2,7,9,8,3,1,3,1,22,
"Feb 07, 2015 - MIL vs. BOS",W,37,14,6,10,60,0,0,0,2,4,50,3,8,11,5,1,2,3,3,6,
"Feb 06, 2015 - MIL @ HOU",L,35,27,11,16,68.8,0,0,0,5,6,83.3,3,12,15,4,0,1,3,4,-9,
"Feb 04, 2015 - MIL vs. LAL",W,42,25,10,14,71.4,0,0,0,5,5,100,0,6,6,1,1,2,3,5,10,
"Feb 02, 2015 - MIL @ TOR",W,35,12,4,9,44.4,0,1,0,4,8,50,2,10,12,3,0,2,0,4,14,
"Jan 31, 2015 - MIL vs. POR",W,33,10,3,5,60,0,0,0,4,4,100,1,9,10,1,3,1,3,4,6,
"Jan 29, 2015 - MIL @ ORL",W,33,10,3,7,42.9,0,0,0,4,5,80,1,3,4,5,1,3,0,4,19,
"Jan 27, 2015 - MIL @ MIA",W,40,13,4,6,66.7,0,0,0,5,6,83.3,0,6,6,4,0,1,1,4,9,
"Jan 25, 2015 - MIL @ SAS",L,33,4,2,5,40,0,0,0,0,0,0,1,6,7,5,2,0,2,4,1,
"Jan 24, 2015 - MIL vs. DET",W,36,6,3,9,33.3,0,0,0,0,2,0,0,5,5,4,0,2,7,4,-9,
"Jan 22, 2015 - MIL vs. UTA",L,28,13,5,10,50,0,2,0,3,3,100,1,5,6,3,5,0,2,4,1,
"Jan 19, 2015 - MIL vs. TOR",L,33,6,3,8,37.5,0,0,0,0,0,0,0,3,3,5,3,1,1,0,3,
"Jan 15, 2015 - MIL vs. NYK",W,33,16,6,10,60,0,0,0,4,5,80,1,4,5,0,2,0,2,4,13,
"Jan 10, 2015 - MIL @ CHI",L,26,4,2,6,33.3,0,0,0,0,1,0,1,5,6,2,1,1,2,5,0,
"Jan 09, 2015 - MIL vs. MIN",W,29,10,5,9,55.6,0,0,0,0,0,0,1,6,7,1,1,1,4,4,-1,
"Jan 07, 2015 - MIL @ PHI",W,15,7,3,9,33.3,0,0,0,1,2,50,1,2,3,2,1,0,1,1,9,
"Jan 06, 2015 - MIL vs. PHX",L,34,16,7,13,53.8,0,2,0,2,2,100,3,9,12,2,0,1,1,3,3,
"Jan 04, 2015 - MIL @ NYK",W,30,16,6,9,66.7,1,1,100,3,6,50,5,7,12,2,1,2,4,4,7,
"Jan 02, 2015 - MIL vs. IND",L,33,6,2,8,25,0,2,0,2,2,100,1,3,4,0,0,4,2,5,-2,
"Dec 31, 2014 - MIL @ CLE",W,30,14,5,11,45.5,1,3,33.3,3,4,75,0,8,8,5,1,3,3,1,16,
"Dec 29, 2014 - MIL @ CHA",W,35,16,7,8,87.5,0,0,0,2,3,66.7,0,8,8,4,0,3,1,2,1,
"Apr 16, 2014 - MIL vs. ATL",L,26,10,4,6,66.7,2,3,66.7,0,0,0,1,4,5,3,0,1,1,5,4,
"Apr 14, 2014 - MIL @ TOR",L,24,5,1,3,33.3,1,1,100,2,2,100,0,4,4,3,1,0,1,1,3,
"Apr 12, 2014 - MIL @ WAS",L,43,8,3,5,60,1,1,100,1,4,25,2,6,8,2,3,1,4,1,-12,
"Apr 11, 2014 - MIL vs. CLE",W,20,3,0,3,0,0,1,0,3,6,50,0,3,3,0,0,2,0,0,5,
"Apr 09, 2014 - MIL vs. IND",L,21,2,1,4,25,0,1,0,0,0,0,0,3,3,1,1,0,2,2,-10,
"Apr 05, 2014 - MIL vs. TOR",L,25,4,1,6,16.7,0,1,0,2,2,100,1,3,4,2,0,0,1,1,-4,
"Apr 04, 2014 - MIL @ CHI",L,33,4,1,6,16.7,0,0,0,2,4,50,1,2,3,5,3,2,3,6,-2,
"Apr 02, 2014 - MIL @ MIA",L,22,5,2,5,40,1,1,100,0,0,0,1,1,2,1,0,1,1,1,-6,
"Mar 31, 2014 - MIL @ DET",L,30,14,4,6,66.7,2,2,100,4,5,80,0,5,5,2,1,1,1,0,15,
"Mar 29, 2014 - MIL vs. MIA",L,22,1,0,5,0,0,1,0,1,2,50,1,3,4,2,0,1,2,2,-12,
"Mar 27, 2014 - MIL vs. LAL",W,25,10,4,6,66.7,1,1,100,1,2,50,2,5,7,0,3,1,5,3,11,
"Mar 24, 2014 - MIL @ LAC",L,28,9,4,4,100,0,0,0,1,3,33.3,1,2,3,1,0,1,0,4,-2,
"Mar 23, 2014 - MIL @ SAC",L,23,9,3,7,42.9,1,2,50,2,2,100,1,5,6,2,0,0,2,4,-5,
"Mar 20, 2014 - MIL @ GSW",L,30,11,3,6,50,0,2,0,5,6,83.3,0,8,8,4,1,0,1,1,-4,
"Mar 18, 2014 - MIL @ POR",L,20,4,2,6,33.3,0,1,0,0,0,0,0,2,2,0,0,0,1,2,-7,
"Mar 16, 2014 - MIL vs. CHA",L,22,2,0,4,0,0,1,0,2,2,100,0,3,3,1,2,2,2,2,8,
"Mar 15, 2014 - MIL @ NYK",L,27,7,2,5,40,1,1,100,2,2,100,2,1,3,1,2,1,0,4,-6,
"Mar 13, 2014 - MIL @ ATL",L,26,5,1,4,25,1,4,25,2,4,50,1,3,4,5,1,0,0,1,0,
"Mar 11, 2014 - MIL @ MIN",L,22,4,0,5,0,0,1,0,4,4,100,1,4,5,4,0,0,2,2,4,
"Mar 10, 2014 - MIL vs. ORL",W,28,6,2,4,50,1,2,50,1,2,50,0,4,4,1,0,2,2,2,4,
"Mar 08, 2014 - MIL vs. WAS",L,22,4,1,4,25,0,1,0,2,2,100,1,1,2,1,0,0,2,1,-11,
"Mar 07, 2014 - MIL @ NOP",L,20,2,1,5,20,0,3,0,0,0,0,0,4,4,3,0,0,1,1,-13,
"Mar 05, 2014 - MIL vs. SAC",L,18,5,2,5,40,1,3,33.3,0,0,0,0,1,1,3,0,1,0,4,-2,
"Mar 03, 2014 - MIL vs. UTA",W,27,8,3,9,33.3,1,3,33.3,1,1,100,1,3,4,3,0,1,0,1,7,
"Mar 01, 2014 - MIL vs. BKN",L,28,12,3,7,42.9,1,2,50,5,9,55.6,1,2,3,3,3,1,2,1,-1,
"Feb 27, 2014 - MIL @ IND",L,21,5,2,4,50,1,1,100,0,0,0,0,3,3,3,1,0,2,1,-4,
"Feb 24, 2014 - MIL @ PHI",W,29,13,5,8,62.5,1,2,50,2,2,100,4,2,6,4,0,4,5,4,12,
"Feb 22, 2014 - MIL vs. IND",L,24,8,2,6,33.3,0,2,0,4,4,100,2,4,6,1,1,0,1,3,2,
"Feb 20, 2014 - MIL vs. DEN",L,32,11,3,7,42.9,1,3,33.3,4,5,80,3,1,4,4,2,3,0,1,4,
"Feb 18, 2014 - MIL vs. ORL",W,27,8,2,3,66.7,1,1,100,3,6,50,2,6,8,4,2,1,0,2,16,
"Feb 12, 2014 - MIL vs. NOP",L,20,3,1,3,33.3,0,0,0,1,2,50,0,3,3,1,1,1,2,1,4,
"Feb 10, 2014 - MIL vs. BOS",L,26,4,1,5,20,1,2,50,1,2,50,0,4,4,0,0,0,1,1,-20,
"Feb 08, 2014 - MIL vs. HOU",L,25,1,0,8,0,0,1,0,1,2,50,1,4,5,0,1,1,1,2,-10,
"Feb 05, 2014 - MIL @ DEN",L,33,5,1,4,25,0,1,0,3,6,50,0,4,4,1,1,1,4,4,-1,
"Feb 03, 2014 - MIL vs. NYK",W,28,15,5,9,55.6,0,0,0,5,8,62.5,1,2,3,2,1,0,1,3,-9,
"Feb 01, 2014 - MIL @ MEM",L,20,3,1,3,33.3,1,2,50,0,0,0,0,0,0,1,1,0,2,1,2,
"Jan 31, 2014 - MIL @ ORL",L,29,15,4,7,57.1,2,4,50,5,9,55.6,1,6,7,3,1,0,2,1,-5,
"Jan 29, 2014 - MIL vs. PHX",L,25,6,2,7,28.6,0,0,0,2,2,100,0,2,2,4,1,0,0,4,-16,
"Jan 27, 2014 - MIL vs. LAC",L,37,8,3,7,42.9,0,1,0,2,4,50,1,6,7,3,0,1,1,4,-27,
"Jan 25, 2014 - MIL vs. ATL",L,25,5,2,6,33.3,0,2,0,1,2,50,0,2,2,2,1,1,4,5,3,
"Jan 24, 2014 - MIL @ CLE",L,26,10,3,5,60,2,3,66.7,2,2,100,1,6,7,2,1,2,3,2,-1,
"Jan 22, 2014 - MIL vs. DET",W,26,4,1,3,33.3,0,2,0,2,2,100,0,5,5,3,1,1,2,1,-18,
"Jan 19, 2014 - MIL @ SAS",L,30,11,4,10,40,3,6,50,0,0,0,1,3,4,1,0,0,2,2,-19,
"Jan 18, 2014 - MIL @ HOU",L,21,10,4,10,40,2,4,50,0,0,0,0,4,4,3,1,1,3,4,-5,
"Jan 15, 2014 - MIL vs. MEM",L,22,6,2,4,50,0,2,0,2,2,100,0,1,1,1,0,0,2,4,6,
"Jan 13, 2014 - MIL @ TOR",L,33,11,5,10,50,0,1,0,1,4,25,3,4,7,4,2,1,4,5,-13,
"Jan 11, 2014 - MIL @ OKC",L,38,13,5,12,41.7,0,3,0,3,4,75,4,7,11,5,2,2,4,2,-10,
"Jan 10, 2014 - MIL vs. CHI",L,12,0,0,5,0,0,1,0,0,0,0,0,1,1,1,0,0,3,3,-5,
"Jan 07, 2014 - MIL vs. GSW",L,24,2,1,3,33.3,0,0,0,0,0,0,0,5,5,5,2,0,1,3,-22,
"Jan 04, 2014 - MIL @ PHX",L,14,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,-18,
