Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,Team
"Feb 28, 2017 - LAL vs. CHA",L,33:56:00,23,10,14,71.4,0,1,0,3,3,100,4,15,19,6,3,2,1,2,3,
"Feb 26, 2017 - LAL vs. SAS",L,27:46:00,6,2,9,22.2,0,2,0,2,6,33.3,2,10,12,4,0,0,3,3,-17,
"Feb 24, 2017 - LAL @ OKC",L,28:42:00,13,6,12,50,0,1,0,1,2,50,3,8,11,3,1,0,1,5,-17,
"Feb 15, 2017 - LAL @ PHX",L,28:51:00,13,4,9,44.4,0,0,0,5,5,100,3,7,10,3,1,0,0,4,-30,
"Feb 14, 2017 - LAL vs. SAC",L,20:49,11,5,11,45.5,1,1,100,0,0,0,3,4,7,2,0,0,1,1,-9,
"Feb 10, 2017 - LAL @ MIL",W,25:50:00,15,6,12,50,0,1,0,3,6,50,1,6,7,2,1,0,3,5,7,
"Feb 08, 2017 - LAL @ DET",L,29:36:00,17,7,13,53.8,0,0,0,3,4,75,1,5,6,1,0,0,3,3,-3,
"Feb 06, 2017 - LAL @ NYK",W,17:04,14,7,14,50,0,0,0,0,0,0,2,0,2,2,0,1,0,6,6,
"Feb 02, 2017 - LAL @ WAS",L,5:35,2,1,4,25,0,0,0,0,0,0,1,1,2,0,0,0,1,1,-12,
"Jan 25, 2017 - LAL @ POR",L,20:10,8,4,9,44.4,0,0,0,0,1,0,1,4,5,1,0,0,2,2,-10,
"Jan 22, 2017 - LAL @ DAL",L,22:37,9,4,4,100,0,0,0,1,2,50,0,6,6,4,1,0,3,3,-13,
"Jan 20, 2017 - LAL vs. IND",W,34:54:00,16,7,13,53.8,0,0,0,2,3,66.7,1,4,5,4,1,1,2,5,2,
"Jan 17, 2017 - LAL vs. DEN",L,25:12:00,7,2,8,25,0,0,0,3,3,100,3,4,7,7,1,0,5,4,-10,
"Jan 15, 2017 - LAL vs. DET",L,31:10:00,2,1,6,16.7,0,0,0,0,0,0,1,9,10,4,0,0,3,2,-5,
"Jan 14, 2017 - LAL @ LAC",L,27:30:00,4,2,7,28.6,0,0,0,0,0,0,1,7,8,2,0,0,3,4,-9,
"Jan 12, 2017 - LAL @ SAS",L,33:56:00,22,8,13,61.5,0,0,0,6,7,85.7,0,6,6,5,1,0,0,3,-30,
"Jan 10, 2017 - LAL vs. POR",L,26:11:00,6,2,9,22.2,0,0,0,2,4,50,2,8,10,3,0,0,2,5,-8,
"Jan 08, 2017 - LAL vs. ORL",W,34:07:00,19,6,12,50,1,1,100,6,8,75,1,8,9,5,1,1,2,5,12,
"Jan 06, 2017 - LAL vs. MIA",W,24:56:00,15,6,9,66.7,0,0,0,3,3,100,0,6,6,3,1,1,0,2,11,
"Jan 05, 2017 - LAL @ POR",L,36:31:00,17,4,13,30.8,0,1,0,9,11,81.8,2,7,9,5,1,0,2,5,-17,
"Jan 03, 2017 - LAL vs. MEM",W,37:13:00,19,9,15,60,0,0,0,1,4,25,2,12,14,11,1,0,2,3,21,
"Jan 01, 2017 - LAL vs. TOR",L,35:53:00,15,3,10,30,0,0,0,9,10,90,3,6,9,6,3,2,2,4,-7,
"Dec 29, 2016 - LAL vs. DAL",L,27:53:00,18,5,10,50,0,1,0,8,10,80,1,3,4,3,0,0,4,3,-9,
"Dec 27, 2016 - LAL vs. UTA",L,31:05:00,25,9,12,75,1,1,100,6,8,75,6,6,12,3,1,0,2,2,-8,
"Dec 25, 2016 - LAL vs. LAC",W,31:12:00,13,5,11,45.5,0,1,0,3,4,75,2,5,7,8,2,0,0,4,12,
"Dec 20, 2016 - LAL @ CHA",L,31:20:00,8,4,12,33.3,0,0,0,0,0,0,1,6,7,4,0,5,3,5,-12,
"Dec 17, 2016 - LAL @ CLE",L,28:29:00,16,8,15,53.3,0,0,0,0,1,0,1,3,4,7,0,0,5,1,-3,
"Dec 16, 2016 - LAL @ PHI",W,33:10:00,25,10,13,76.9,0,0,0,5,6,83.3,1,8,9,4,3,0,5,4,13,
"Dec 14, 2016 - LAL @ BKN",L,31:09:00,6,2,8,25,0,0,0,2,5,40,1,9,10,1,0,0,0,5,-7,
Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,
"Apr 13, 2016 - LAL vs. UTA",W,33:09:00,2,1,4,25,0,0,0,0,0,0,0,9,9,1,1,1,1,2,3,
"Apr 11, 2016 - LAL @ OKC",L,27:03:00,9,4,11,36.4,1,2,50,0,0,0,1,12,13,2,1,0,2,1,-28,
"Apr 10, 2016 - LAL @ HOU",L,29:52:00,11,4,8,50,0,1,0,3,3,100,0,7,7,4,1,0,4,4,-19,
"Apr 08, 2016 - LAL @ NOP",L,31:06:00,7,2,7,28.6,0,0,0,3,4,75,2,2,4,6,1,0,1,3,-10,
"Apr 06, 2016 - LAL vs. LAC",L,26:41:00,7,3,11,27.3,0,0,0,1,2,50,6,14,20,1,1,0,2,2,-9,
"Apr 05, 2016 - LAL @ LAC",L,31:27:00,4,0,6,0,0,0,0,4,4,100,3,9,12,4,0,1,3,2,-30,
"Apr 03, 2016 - LAL vs. BOS",L,29:57:00,20,7,11,63.6,0,0,0,6,8,75,2,8,10,2,0,0,1,1,0,
"Mar 30, 2016 - LAL vs. MIA",W,38:56:00,13,4,11,36.4,0,0,0,5,6,83.3,2,12,14,3,1,0,1,5,-11,
"Mar 28, 2016 - LAL @ UTA",L,23:40,2,1,5,20,0,0,0,0,0,0,0,1,1,0,0,0,1,2,-38,
"Mar 27, 2016 - LAL vs. WAS",L,29:59:00,14,7,11,63.6,0,1,0,0,0,0,2,5,7,1,2,0,1,4,-7,
"Mar 25, 2016 - LAL vs. DEN",L,33:38:00,13,6,10,60,0,0,0,1,2,50,0,18,18,10,0,1,2,2,2,
"Mar 23, 2016 - LAL @ PHX",L,31:10:00,19,7,14,50,0,1,0,5,5,100,4,11,15,1,1,0,4,5,-22,
"Mar 22, 2016 - LAL vs. MEM",W,33:45:00,13,6,8,75,0,0,0,1,1,100,2,12,14,5,1,3,2,4,10,
"Mar 18, 2016 - LAL vs. PHX",L,25:37:00,2,1,9,11.1,0,0,0,0,0,0,0,9,9,0,0,0,1,1,-8,
"Mar 15, 2016 - LAL vs. SAC",L,30:55:00,14,5,12,41.7,0,0,0,4,6,66.7,4,7,11,3,2,0,2,4,-15,
"Mar 13, 2016 - LAL vs. NYK",L,22:04,7,2,7,28.6,0,0,0,3,4,75,1,7,8,1,0,0,3,3,-7,
"Mar 10, 2016 - LAL vs. CLE",L,32:35:00,15,6,10,60,0,0,0,3,3,100,1,8,9,1,2,0,4,4,-12,
"Mar 08, 2016 - LAL vs. ORL",W,30:22:00,23,9,16,56.3,0,2,0,5,6,83.3,3,8,11,1,2,0,2,3,7,
"Mar 06, 2016 - LAL vs. GSW",W,29:13:00,12,6,12,50,0,0,0,0,0,0,3,11,14,2,0,0,1,5,3,
"Mar 04, 2016 - LAL vs. ATL",L,28:17:00,16,7,14,50,1,2,50,1,1,100,2,8,10,2,1,0,0,0,-20,
"Mar 02, 2016 - LAL @ DEN",L,31:10:00,17,5,11,45.5,0,1,0,7,8,87.5,1,6,7,1,0,0,0,2,-21,
"Mar 01, 2016 - LAL vs. BKN",W,31:07:00,14,6,13,46.2,0,0,0,2,3,66.7,0,13,13,1,1,0,2,3,-4,
"Feb 26, 2016 - LAL vs. MEM",L,24:57:00,17,6,12,50,0,1,0,5,8,62.5,2,5,7,0,1,0,2,3,-22,
"Feb 24, 2016 - LAL @ MEM",L,33:20:00,11,4,9,44.4,0,0,0,3,6,50,4,10,14,0,0,0,2,2,-20,
"Feb 22, 2016 - LAL @ MIL",L,26:26:00,5,1,5,20,0,0,0,3,6,50,0,7,7,1,0,1,2,3,-21,
"Feb 21, 2016 - LAL @ CHI",L,32:11:00,22,10,19,52.6,0,1,0,2,3,66.7,4,8,12,0,0,0,1,4,-22,
"Feb 19, 2016 - LAL vs. SAS",L,31:16:00,11,5,10,50,1,1,100,0,1,0,5,10,15,0,0,0,1,3,-5,
"Feb 10, 2016 - LAL @ CLE",L,26:40:00,7,2,7,28.6,0,0,0,3,4,75,1,7,8,0,0,0,1,3,-25,
"Feb 08, 2016 - LAL @ IND",L,33:38:00,15,5,9,55.6,1,2,50,4,6,66.7,4,15,19,3,0,0,5,3,-5,
"Feb 06, 2016 - LAL @ SAS",L,30:56:00,15,5,12,41.7,0,0,0,5,6,83.3,3,13,16,4,2,0,3,4,-4,
"Feb 04, 2016 - LAL @ NOP",W,31:56:00,11,5,10,50,0,0,0,1,2,50,0,8,8,3,0,0,1,5,3,
"Feb 02, 2016 - LAL vs. MIN",W,32:23:00,15,7,14,50,0,0,0,1,2,50,3,9,12,2,0,0,1,3,9,
"Jan 31, 2016 - LAL vs. CHA",L,30:47:00,10,5,10,50,0,0,0,0,0,0,1,10,11,2,0,0,2,4,-4,
"Jan 29, 2016 - LAL @ LAC",L,34:49:00,23,9,16,56.3,1,1,100,4,4,100,4,10,14,1,1,0,6,3,-1,
"Jan 28, 2016 - LAL vs. CHI",L,26:39:00,14,4,8,50,0,0,0,6,6,100,0,8,8,1,1,1,2,2,-18,
"Jan 26, 2016 - LAL vs. DAL",L,30:54:00,16,6,14,42.9,0,2,0,4,5,80,0,11,11,2,0,2,2,4,2,
"Jan 23, 2016 - LAL @ POR",L,24:26:00,11,4,7,57.1,0,0,0,3,5,60,2,7,9,0,0,1,1,3,-21,
"Jan 22, 2016 - LAL vs. SAS",L,33:37:00,12,6,14,42.9,0,0,0,0,0,0,3,11,14,1,0,0,0,3,-6,
"Jan 20, 2016 - LAL vs. SAC",L,30:40:00,6,2,11,18.2,0,0,0,2,4,50,4,8,12,2,0,1,1,1,-14,
"Jan 17, 2016 - LAL vs. HOU",L,26:19:00,12,5,10,50,0,0,0,2,3,66.7,1,10,11,2,0,1,1,3,-10,
"Jan 16, 2016 - LAL @ UTA",L,24:50:00,6,3,10,30,0,0,0,0,0,0,2,4,6,1,1,2,0,2,-28,
"Jan 14, 2016 - LAL @ GSW",L,29:37:00,14,7,14,50,0,0,0,0,0,0,3,6,9,3,0,1,4,4,-12,
"Jan 12, 2016 - LAL vs. NOP",W,25:16:00,7,3,8,37.5,0,0,0,1,2,50,2,9,11,0,1,0,1,2,2,
"Jan 10, 2016 - LAL vs. UTA",L,26:49:00,11,5,12,41.7,0,1,0,1,1,100,1,6,7,1,1,0,0,6,-13,
"Jan 08, 2016 - LAL vs. OKC",L,23:21,2,1,7,14.3,0,1,0,0,0,0,2,6,8,2,0,0,3,6,6,
"Jan 07, 2016 - LAL @ SAC",L,29:54:00,6,1,4,25,0,0,0,4,4,100,1,9,10,1,1,0,5,4,17,
"Jan 05, 2016 - LAL vs. GSW",L,19:56,2,1,8,12.5,0,0,0,0,0,0,3,6,9,4,0,1,2,1,-10,
"Jan 03, 2016 - LAL vs. PHX",W,15:57,2,0,4,0,0,1,0,2,2,100,2,10,12,3,0,0,2,3,4,
"Jan 01, 2016 - LAL vs. PHI",W,23:33,15,6,10,60,0,0,0,3,4,75,2,7,9,0,2,0,1,2,9,
"Dec 30, 2015 - LAL @ BOS",W,26:31:00,15,6,16,37.5,1,1,100,2,4,50,3,9,12,4,0,0,1,3,-1,
