Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,Team
"Jan 05, 2017 - TOR vs. UTA",W,6:18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-5,
"Jan 03, 2017 - TOR @ SAS",L,25:34:00,4,1,4,25,0,0,0,2,4,50,6,3,9,0,2,0,2,2,-8,
"Jan 01, 2017 - TOR @ LAL",W,8:47,4,1,1,100,0,0,0,2,2,100,1,1,2,0,0,0,0,2,15,
"Dec 20, 2016 - TOR vs. BKN",W,5:03,0,0,1,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,-5,
"Dec 18, 2016 - TOR @ ORL",W,5:23,0,0,1,0,0,0,0,0,2,0,1,1,2,0,1,0,0,0,-3,
"Dec 14, 2016 - TOR @ PHI",W,6:52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-7,
"Dec 12, 2016 - TOR vs. MIL",W,2:36,2,1,1,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,
"Dec 03, 2016 - TOR vs. ATL",W,4:10,2,1,2,50,0,0,0,0,1,0,1,0,1,0,1,1,0,0,6,
"Dec 02, 2016 - TOR vs. LAL",W,5:38,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,7,
"Nov 28, 2016 - TOR vs. PHI",W,3:34,2,0,0,0,0,0,0,2,4,50,1,0,1,0,0,0,1,1,0,
"Nov 18, 2016 - TOR @ DEN",W,15:52,6,2,2,100,0,0,0,2,3,66.7,2,4,6,0,1,0,0,2,-2,
"Nov 09, 2016 - TOR @ OKC",W,19:02,4,2,4,50,0,0,0,0,0,0,2,0,2,0,0,1,1,3,-20,
"Nov 06, 2016 - TOR vs. SAC",L,18:26,6,3,4,75,0,0,0,0,0,0,2,2,4,2,0,0,0,6,-7,
"Nov 04, 2016 - TOR vs. MIA",W,20:04,4,1,4,25,0,0,0,2,2,100,4,2,6,0,1,0,1,2,6,
