Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,Team
"Feb 25, 2021 - MIL vs. NOP",W,34:43:00,24,9,16,56.3,4,7,57.1,2,2,100,2,5,7,9,2,1,1,1,14,
"Feb 23, 2021 - MIL vs. MIN",W,25:32:00,13,5,10,50,3,6,50,0,0,0,1,4,5,5,0,0,2,1,10,
"Feb 21, 2021 - MIL vs. SAC",W,30:42:00,16,7,12,58.3,1,4,25,1,2,50,2,0,2,3,0,1,0,0,15,
"Feb 19, 2021 - MIL vs. OKC",W,30:28:00,5,2,8,25,1,5,20,0,0,0,3,3,6,1,0,0,2,2,9,
"Feb 18, 2021 - MIL vs. TOR",L,26:40:00,14,6,15,40,2,6,33.3,0,0,0,2,5,7,4,0,0,1,3,3,
"Feb 16, 2021 - MIL vs. TOR",L,31:57:00,12,5,14,35.7,1,8,12.5,1,2,50,1,2,3,8,0,0,2,1,-6,
"Feb 14, 2021 - MIL @ OKC",L,30:01:00,17,6,10,60,5,7,71.4,0,2,0,1,7,8,2,1,0,1,3,3,
"Feb 12, 2021 - MIL @ UTA",L,26:01:00,5,2,9,22.2,1,4,25,0,0,0,1,1,2,2,0,0,1,4,-14,
"Feb 10, 2021 - MIL @ PHX",L,31:39:00,10,4,9,44.4,2,6,33.3,0,0,0,1,5,6,3,2,0,2,2,16,
"Feb 08, 2021 - MIL @ DEN",W,30:36:00,13,5,12,41.7,3,6,50,0,0,0,1,6,7,2,3,2,1,3,11,
"Feb 06, 2021 - MIL @ CLE",W,28:56:00,7,3,5,60,1,2,50,0,0,0,1,4,5,1,1,0,1,1,4,
"Feb 05, 2021 - MIL @ CLE",W,28:20:00,11,4,9,44.4,2,3,66.7,1,3,33.3,3,8,11,6,1,0,1,3,22,
"Feb 03, 2021 - MIL vs. IND",W,21:51,16,6,11,54.5,4,8,50,0,0,0,1,3,4,3,0,1,0,1,36,
"Feb 01, 2021 - MIL vs. POR",W,18:06,6,2,10,20,1,3,33.3,1,2,50,2,2,4,3,2,0,1,0,5,
"Jan 30, 2021 - MIL @ CHA",L,27:21:00,0,0,6,0,0,5,0,0,0,0,0,2,2,1,1,0,0,2,-12,
"Jan 29, 2021 - MIL @ NOP",L,24:29:00,10,4,8,50,2,3,66.7,0,0,0,0,3,3,2,0,0,1,3,-10,
"Jan 27, 2021 - MIL @ TOR",W,26:31:00,8,2,9,22.2,0,5,0,4,4,100,2,1,3,3,2,0,3,1,10,
"Aug 13, 2020 - MIL @ MEM",L,18:58,17,7,13,53.8,3,5,60,0,2,0,1,3,4,4,1,0,5,4,-9,
"Aug 10, 2020 - MIL vs. TOR",L,27:38:00,6,2,9,22.2,0,3,0,2,2,100,4,5,9,1,1,1,5,2,10,
"Aug 08, 2020 - MIL @ DAL",L,22:02,1,0,4,0,0,2,0,1,2,50,0,4,4,0,1,1,0,2,5,
"Aug 06, 2020 - MIL vs. MIA",W,16:16,2,1,4,25,0,1,0,0,0,0,0,1,1,3,1,0,1,1,-16,
"Aug 04, 2020 - MIL vs. BKN",L,24:00:00,11,5,10,50,1,4,25,0,0,0,1,3,4,6,0,0,0,0,0,
"Aug 02, 2020 - MIL @ HOU",L,23:02,9,4,10,40,1,6,16.7,0,2,0,0,1,1,1,1,0,5,3,-3,
"Jul 31, 2020 - MIL vs. BOS",W,26:43:00,10,4,8,50,2,5,40,0,0,0,1,5,6,3,0,0,2,4,13,
"Mar 08, 2020 - MIL @ PHX",L,28:48:00,16,7,11,63.6,2,5,40,0,1,0,1,6,7,4,2,0,0,4,8,
"Mar 06, 2020 - MIL @ LAL",L,24:34:00,17,7,13,53.8,3,7,42.9,0,0,0,0,3,3,4,0,1,2,2,-14,
"Mar 04, 2020 - MIL vs. IND",W,23:15,19,5,10,50,3,6,50,6,6,100,1,6,7,3,3,1,2,0,11,
"Mar 02, 2020 - MIL @ MIA",L,26:38:00,11,4,6,66.7,1,3,33.3,2,4,50,0,5,5,3,0,1,0,3,-10,
"Mar 01, 2020 - MIL @ CHA",W,27:35:00,2,1,5,20,0,3,0,0,0,0,1,6,7,5,0,1,2,0,14,
"Feb 28, 2020 - MIL vs. OKC",W,19:26,7,3,7,42.9,1,3,33.3,0,0,0,1,5,6,3,0,0,2,2,1,
"Feb 25, 2020 - MIL @ TOR",W,20:58,5,1,6,16.7,0,4,0,3,4,75,3,4,7,3,2,0,0,2,2,
"Feb 24, 2020 - MIL @ WAS",W,28:32:00,12,4,5,80,2,3,66.7,2,2,100,2,8,10,2,0,0,3,2,-5,
"Feb 22, 2020 - MIL vs. PHI",W,19:34,6,2,8,25,1,5,20,1,2,50,0,4,4,1,0,0,1,1,8,
"Feb 20, 2020 - MIL @ DET",W,17:59,8,3,4,75,1,2,50,1,1,100,1,1,2,0,0,0,0,0,8,
"Feb 12, 2020 - MIL @ IND",L,29:52:00,19,8,14,57.1,3,7,42.9,0,0,0,2,6,8,1,1,1,1,1,5,
"Feb 10, 2020 - MIL vs. SAC",W,25:23:00,10,3,8,37.5,2,4,50,2,2,100,1,3,4,0,2,0,2,0,2,
"Feb 08, 2020 - MIL @ ORL",W,26:27:00,4,2,6,33.3,0,2,0,0,0,0,1,3,4,2,1,0,1,1,-3,
"Feb 06, 2020 - MIL vs. PHI",W,23:49,8,3,6,50,2,3,66.7,0,0,0,1,6,7,0,0,1,1,1,6,
"Feb 04, 2020 - MIL @ NOP",W,18:16,8,3,10,30,0,3,0,2,2,100,3,2,5,5,2,0,2,1,-5,
"Feb 02, 2020 - MIL vs. PHX",W,22:09,15,6,12,50,2,7,28.6,1,2,50,0,2,2,1,2,0,2,3,15,
"Jan 28, 2020 - MIL vs. WAS",W,22:27,16,6,9,66.7,3,5,60,1,2,50,2,5,7,2,0,0,0,5,13,
"Jan 24, 2020 - MIL @ CHA",W,25:36:00,8,3,4,75,1,2,50,1,2,50,3,4,7,2,2,1,1,5,10,
"Jan 20, 2020 - MIL vs. CHI",W,20:54,4,2,6,33.3,0,2,0,0,2,0,1,6,7,4,1,0,3,0,6,
"Jan 18, 2020 - MIL @ BKN",W,25:36:00,11,5,10,50,1,3,33.3,0,0,0,1,5,6,2,2,1,2,0,13,
"Jan 16, 2020 - MIL vs. BOS",W,27:46:00,19,6,11,54.5,4,6,66.7,3,3,100,1,2,3,1,2,0,0,1,-2,
"Jan 14, 2020 - MIL vs. NYK",W,16:34,9,4,8,50,1,5,20,0,0,0,0,3,3,4,0,2,3,1,-1,
"Jan 11, 2020 - MIL @ POR",W,23:41,10,4,8,50,2,5,40,0,0,0,1,2,3,2,3,0,1,1,22,
"Jan 10, 2020 - MIL @ SAC",W,23:39,18,7,13,53.8,4,6,66.7,0,0,0,1,2,3,1,3,0,0,0,18,
"Jan 08, 2020 - MIL @ GSW",W,24:49:00,8,3,9,33.3,0,5,0,2,2,100,0,5,5,4,2,0,1,3,14,
"Jan 06, 2020 - MIL @ SAS",L,26:39:00,16,6,12,50,2,6,33.3,2,3,66.7,1,3,4,1,1,0,1,3,-13,
"Jan 01, 2020 - MIL vs. MIN",W,24:29:00,6,2,3,66.7,0,1,0,2,2,100,2,6,8,2,1,0,0,1,4,
"Dec 30, 2019 - MIL @ CHI",W,25:18:00,2,1,4,25,0,3,0,0,0,0,1,4,5,4,0,0,1,0,3,
"Dec 28, 2019 - MIL vs. ORL",W,26:27:00,7,3,5,60,1,3,33.3,0,0,0,1,8,9,5,0,0,5,2,13,
"Dec 27, 2019 - MIL @ ATL",W,22:42,10,3,8,37.5,0,1,0,4,4,100,0,2,2,2,3,1,1,1,33,
"Dec 25, 2019 - MIL @ PHI",L,26:17:00,6,3,5,60,0,2,0,0,0,0,1,3,4,2,2,0,1,2,-8,
"Dec 22, 2019 - MIL vs. IND",W,24:40:00,4,2,7,28.6,0,2,0,0,0,0,2,2,4,3,2,2,0,1,23,
"Dec 21, 2019 - MIL @ NYK",W,25:26:00,13,5,8,62.5,3,5,60,0,0,0,2,5,7,1,1,1,1,0,21,
"Dec 19, 2019 - MIL vs. LAL",W,27:07:00,5,2,7,28.6,1,4,25,0,0,0,0,6,6,6,1,0,1,3,2,
"Dec 16, 2019 - MIL vs. DAL",L,29:33:00,5,2,8,25,0,3,0,1,2,50,3,7,10,9,3,1,1,5,10,
"Dec 14, 2019 - MIL vs. CLE",W,25:10:00,15,6,8,75,1,2,50,2,2,100,0,5,5,4,3,0,1,3,4,
"Dec 13, 2019 - MIL @ MEM",W,19:00,6,2,4,50,0,1,0,2,2,100,0,2,2,3,1,0,1,1,-5,
"Dec 11, 2019 - MIL vs. NOP",W,23:48,3,1,4,25,1,3,33.3,0,0,0,0,3,3,3,0,0,3,1,-2,
"Dec 09, 2019 - MIL vs. ORL",W,20:16,12,5,8,62.5,2,3,66.7,0,0,0,0,2,2,1,1,0,1,1,11,
"Dec 06, 2019 - MIL vs. LAC",W,22:09,11,2,7,28.6,1,4,25,6,6,100,2,3,5,1,4,0,2,1,15,
"Dec 04, 2019 - MIL @ DET",W,21:34,6,2,6,33.3,0,3,0,2,2,100,0,6,6,3,1,0,2,1,6,
"Dec 02, 2019 - MIL vs. NYK",W,19:23,11,4,10,40,2,5,40,1,2,50,0,2,2,1,2,1,1,3,11,
"Nov 30, 2019 - MIL vs. CHA",W,19:44,10,4,6,66.7,2,3,66.7,0,0,0,0,6,6,0,1,0,1,1,24,
"Mar 12, 2019 - MIL @ NOP",W,13:19,3,1,1,100,1,1,100,0,0,0,0,2,2,0,0,0,0,1,11,
"Mar 10, 2019 - MIL @ SAS",L,13:26,2,1,5,20,0,4,0,0,0,0,1,0,1,2,0,0,1,1,4,
"Mar 09, 2019 - MIL vs. CHA",W,17:48,11,4,7,57.1,3,6,50,0,1,0,1,3,4,1,1,0,0,2,12,
"Mar 07, 2019 - MIL vs. IND",W,8:38,5,2,4,50,1,3,33.3,0,0,0,1,1,2,1,0,0,0,0,-5,
"Jan 01, 2019 - MIL vs. DET",W,3:36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-2,
"Dec 25, 2018 - MIL @ NYK",W,2:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,
"Dec 17, 2018 - MIL @ DET",W,7:31,0,0,3,0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,-5,
"Dec 14, 2018 - MIL @ CLE",W,23:19,6,3,7,42.9,0,3,0,0,0,0,1,2,3,0,3,2,0,3,8,
"Dec 10, 2018 - MIL vs. CLE",W,13:19,3,1,4,25,1,3,33.3,0,0,0,2,2,4,1,0,0,1,2,9,
"Dec 05, 2018 - MIL vs. DET",W,16:45,3,1,5,20,1,4,25,0,0,0,0,2,2,1,2,0,2,0,0,
"Dec 01, 2018 - MIL @ NYK",L,12:53,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,4,
"Nov 28, 2018 - MIL vs. CHI",W,13:31,0,0,3,0,0,3,0,0,0,0,1,0,1,1,3,0,0,3,13,
"Nov 26, 2018 - MIL @ CHA",L,10:51,8,3,3,100,2,2,100,0,0,0,2,0,2,1,0,0,0,3,11,
"Nov 14, 2018 - MIL vs. MEM",L,6:24,3,1,2,50,1,2,50,0,0,0,0,0,0,0,0,0,0,2,-7,
"Nov 11, 2018 - MIL @ DEN",W,12:54,2,1,3,33.3,0,2,0,0,0,0,0,1,1,2,0,0,0,0,-5,
"Nov 10, 2018 - MIL @ LAC",L,15:04,4,2,7,28.6,0,3,0,0,0,0,0,2,2,0,0,0,1,1,-17,
"Nov 08, 2018 - MIL @ GSW",W,14:00,4,2,6,33.3,0,4,0,0,0,0,1,2,3,3,0,0,0,3,13,
"Nov 06, 2018 - MIL @ POR",L,23:27,6,2,6,33.3,2,5,40,0,0,0,0,1,1,0,0,0,1,0,-8,
"Nov 04, 2018 - MIL vs. SAC",W,16:33,5,2,5,40,1,4,25,0,0,0,2,1,3,3,2,0,0,3,15,
"Nov 01, 2018 - MIL @ BOS",L,24:24:00,8,3,6,50,1,4,25,1,1,100,0,5,5,2,0,0,0,2,16,
"Oct 29, 2018 - MIL vs. TOR",W,22:47,12,4,9,44.4,2,5,40,2,2,100,0,8,8,2,0,0,1,0,7,
"Oct 27, 2018 - MIL vs. ORL",W,17:56,15,6,9,66.7,1,4,25,2,2,100,0,3,3,0,0,0,1,1,17,
"Oct 26, 2018 - MIL @ MIN",W,18:33,9,4,9,44.4,1,5,20,0,0,0,2,2,4,5,0,0,0,1,20,
"Oct 24, 2018 - MIL vs. PHI",W,19:34,5,2,4,50,1,3,33.3,0,0,0,0,6,6,2,0,2,1,1,3,
"Oct 22, 2018 - MIL vs. NYK",W,19:44,1,0,3,0,0,2,0,1,2,50,1,2,3,1,0,0,1,3,-8,
"Oct 19, 2018 - MIL vs. IND",W,20:14,8,2,5,40,1,4,25,3,4,75,0,2,2,0,1,0,4,4,15,
"Oct 17, 2018 - MIL @ CHA",W,22:05,8,3,6,50,2,4,50,0,0,0,1,1,2,1,1,0,1,0,-9,
