Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,Team
"Apr 05, 2023 - MEM @ NOP",L,6:57,2,1,4,25,0,1,0,0,0,0,0,1,1,1,0,0,0,1,-4,
"Apr 04, 2023 - MEM vs. POR",W,23:17,8,3,7,42.9,1,4,25,1,2,50,2,9,11,4,1,0,2,1,8,
"Apr 02, 2023 - MEM @ CHI",L,17:34,3,1,3,33.3,1,2,50,0,0,0,0,3,3,1,0,0,0,2,-12,
"Mar 31, 2023 - MEM vs. LAC",W,16:20,13,4,9,44.4,0,1,0,5,5,100,2,6,8,0,0,1,2,2,-4,
"Mar 29, 2023 - MEM vs. LAC",L,32:38:00,17,6,7,85.7,2,2,100,3,4,75,3,5,8,1,1,1,2,2,-1,
"Mar 28, 2023 - MEM vs. ORL",W,23:56,9,3,5,60,1,1,100,2,2,100,1,4,5,1,2,1,2,2,4,
"Mar 26, 2023 - MEM @ ATL",W,18:34,0,0,3,0,0,3,0,0,0,0,0,4,4,1,0,0,0,2,8,
"Mar 24, 2023 - MEM vs. HOU",W,26:16:00,8,2,2,100,2,2,100,2,2,100,1,5,6,2,1,0,2,1,28,
"Mar 22, 2023 - MEM vs. HOU",W,21:05,5,2,5,40,1,3,33.3,0,0,0,0,1,1,1,1,0,0,1,9,
"Mar 20, 2023 - MEM vs. DAL",W,27:52:00,22,6,12,50,2,6,33.3,8,9,88.9,5,9,14,2,0,0,0,1,4,
"Mar 18, 2023 - MEM vs. GSW",W,18:02,4,2,3,66.7,0,0,0,0,0,0,2,1,3,1,0,1,0,2,-10,
"Mar 17, 2023 - MEM @ SAS",W,17:13,3,1,8,12.5,1,4,25,0,0,0,3,2,5,0,0,1,1,2,-5,
"Mar 15, 2023 - MEM @ MIA",L,20:47,5,2,8,25,0,5,0,1,2,50,3,1,4,4,0,0,0,0,-8,
"Mar 13, 2023 - MEM @ DAL",W,21:30,10,3,5,60,0,1,0,4,4,100,0,9,9,3,0,0,3,2,11,
"Mar 11, 2023 - MEM vs. DAL",W,22:37,10,5,10,50,0,4,0,0,0,0,2,3,5,1,0,1,1,2,6,
"Mar 09, 2023 - MEM vs. GSW",W,29:34:00,15,5,9,55.6,3,5,60,2,2,100,2,5,7,1,0,0,1,0,16,
"Mar 07, 2023 - MEM @ LAL",L,26:28:00,11,4,8,50,2,4,50,1,2,50,0,5,5,1,0,1,1,5,0,
"Mar 05, 2023 - MEM @ LAC",L,19:40,9,4,8,50,1,3,33.3,0,1,0,0,0,0,0,0,0,0,3,-13,
"Mar 03, 2023 - MEM @ DEN",L,23:27,1,0,4,0,0,3,0,1,2,50,0,4,4,2,0,1,2,3,-14,
"Mar 01, 2023 - MEM @ HOU",W,20:50,9,4,6,66.7,1,1,100,0,0,0,0,5,5,1,0,1,0,1,-11,
"Feb 28, 2023 - MEM vs. LAL",W,15:27,6,3,7,42.9,0,2,0,0,0,0,1,2,3,1,0,0,0,0,14,
"Feb 25, 2023 - MEM vs. DEN",W,22:50,5,2,6,33.3,1,5,20,0,0,0,2,4,6,1,2,0,1,2,14,
"Feb 23, 2023 - MEM @ PHI",L,15:10,6,2,5,40,0,3,0,2,4,50,0,0,0,1,0,1,0,5,6,
"Feb 15, 2023 - MEM vs. UTA",W,21:24,10,4,8,50,2,2,100,0,0,0,2,1,3,2,2,0,0,0,18,
"Feb 12, 2023 - MEM @ BOS",L,27:30:00,9,2,11,18.2,2,9,22.2,3,3,100,0,7,7,1,1,2,2,2,-17,
"Feb 10, 2023 - MEM vs. MIN",W,20:19,18,6,8,75,3,5,60,3,4,75,1,3,4,0,0,0,0,0,4,
"Feb 07, 2023 - MEM vs. CHI",W,16:50,5,2,6,33.3,1,4,25,0,0,0,2,3,5,1,1,1,1,2,-1,
"Feb 05, 2023 - MEM vs. TOR",L,32:01:00,15,5,11,45.5,2,8,25,3,3,100,0,6,6,4,0,2,3,0,5,
"Feb 02, 2023 - MEM @ CLE",L,33:58:00,21,7,15,46.7,4,7,57.1,3,3,100,0,10,10,1,1,0,3,3,-4,
"Feb 01, 2023 - MEM vs. POR",L,17:31,10,5,7,71.4,0,2,0,0,0,0,0,2,2,0,0,0,0,0,-14,
"Jan 29, 2023 - MEM vs. IND",W,15:12,2,0,1,0,0,1,0,2,2,100,1,2,3,2,1,0,0,1,4,
"Jan 27, 2023 - MEM @ MIN",L,18:34,5,2,9,22.2,1,6,16.7,0,0,0,0,4,4,1,0,0,1,0,-3,
"Jan 25, 2023 - MEM @ GSW",L,20:33,13,5,5,100,2,2,100,1,2,50,1,2,3,0,0,0,0,2,2,
"Jan 23, 2023 - MEM @ SAC",L,14:18,8,2,5,40,2,5,40,2,3,66.7,0,0,0,2,0,0,0,1,-14,
"Jan 22, 2023 - MEM @ PHX",L,11:51,0,0,3,0,0,3,0,0,0,0,0,1,1,2,1,0,2,2,-22,
"Jan 20, 2023 - MEM @ LAL",L,14:59,4,1,4,25,0,2,0,2,4,50,2,3,5,0,1,0,1,1,3,
"Jan 18, 2023 - MEM vs. CLE",W,19:31,16,6,8,75,4,6,66.7,0,0,0,0,2,2,0,1,1,1,1,-8,
"Jan 16, 2023 - MEM vs. PHX",W,22:25,6,2,6,33.3,2,5,40,0,0,0,1,4,5,1,0,0,2,2,0,
"Jan 14, 2023 - MEM @ IND",W,26:06:00,17,6,9,66.7,1,4,25,4,6,66.7,1,3,4,1,2,0,0,1,-14,
"Jan 11, 2023 - MEM vs. SAS",W,22:46,7,2,4,50,2,2,100,1,2,50,0,5,5,0,0,1,1,0,11,
"Jan 09, 2023 - MEM vs. SAS",W,17:47,13,5,5,100,1,1,100,2,2,100,0,3,3,0,2,0,1,1,12,
"Jan 08, 2023 - MEM vs. UTA",W,17:18,12,5,10,50,2,4,50,0,0,0,4,1,5,2,0,1,0,1,10,
"Jan 05, 2023 - MEM @ ORL",W,13:00,0,0,4,0,0,4,0,0,0,0,0,2,2,1,0,0,2,3,-10,
"Jan 04, 2023 - MEM @ CHA",W,20:11,8,3,6,50,0,3,0,2,2,100,0,3,3,2,0,1,0,1,17,
"Dec 29, 2022 - MEM @ TOR",W,13:38,6,2,6,33.3,1,3,33.3,1,2,50,1,4,5,1,0,0,1,1,3,
"Dec 27, 2022 - MEM vs. PHX",L,14:44,3,1,1,100,1,1,100,0,0,0,0,0,0,0,0,1,0,0,-24,
"Dec 25, 2022 - MEM @ GSW",L,20:47,9,3,7,42.9,3,6,50,0,2,0,0,2,2,2,0,1,1,2,-8,
"Dec 23, 2022 - MEM @ PHX",W,20:11,10,4,7,57.1,2,2,100,0,2,0,1,3,4,1,0,2,0,2,3,
"Dec 20, 2022 - MEM @ DEN",L,14:03,6,3,4,75,0,1,0,0,0,0,0,3,3,1,1,0,1,3,-4,
"Dec 17, 2022 - MEM @ OKC",L,16:41,7,1,5,20,0,2,0,5,5,100,1,4,5,1,0,1,0,1,0,
"Apr 10, 2022 - MEM vs. BOS",L,31:06:00,20,7,16,43.8,2,5,40,4,6,66.7,6,4,10,4,2,0,4,3,-22,
"Apr 07, 2022 - MEM @ DEN",L,9:19,8,3,7,42.9,0,2,0,2,2,100,2,3,5,1,1,0,1,1,15,
"Apr 01, 2022 - MEM vs. PHX",W,21:06,12,5,8,62.5,0,0,0,2,4,50,1,4,5,1,1,1,0,3,3,
"Mar 26, 2022 - MEM vs. MIL",W,3:22,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,
"Mar 24, 2022 - MEM vs. IND",W,18:15,0,0,3,0,0,2,0,0,0,0,1,1,2,1,0,2,2,1,-3,
"Jan 29, 2022 - MEM vs. WAS",W,1:35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,
"Jan 23, 2022 - MEM @ DAL",L,13:09,5,2,3,66.7,0,1,0,1,1,100,0,0,0,1,0,1,0,2,0,
"Jan 19, 2022 - MEM @ MIL",L,13:16,6,3,7,42.9,0,3,0,0,0,0,1,2,3,0,0,0,0,0,-11,
"Jan 17, 2022 - MEM vs. CHI",W,3:30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,
"Jan 14, 2022 - MEM vs. DAL",L,4:56,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-3,
"Jan 09, 2022 - MEM @ LAL",W,3:15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-14,
"Jan 08, 2022 - MEM @ LAC",W,20:01,7,3,5,60,0,1,0,1,2,50,1,0,1,0,0,1,1,1,-15,
"Jan 06, 2022 - MEM vs. DET",W,18:06,7,2,4,50,0,2,0,3,5,60,1,2,3,1,0,0,1,3,-2,
"Jan 04, 2022 - MEM @ CLE",W,12:34,2,1,3,33.3,0,1,0,0,0,0,1,2,3,0,0,0,0,1,13,
"Jan 03, 2022 - MEM @ BKN",W,17:05,2,1,4,25,0,1,0,0,0,0,2,6,8,0,0,1,0,0,4,
"Dec 31, 2021 - MEM vs. SAS",W,13:26,3,1,2,50,1,2,50,0,0,0,1,1,2,0,0,1,1,1,11,
"Dec 13, 2021 - MEM vs. PHI",W,7:19,3,1,2,50,0,0,0,1,2,50,0,1,1,0,0,0,1,2,3,
"Dec 11, 2021 - MEM vs. HOU",W,3:33,2,1,1,100,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-3,
"Dec 08, 2021 - MEM vs. DAL",L,9:02,2,1,4,25,0,1,0,0,0,0,1,2,3,0,0,0,0,1,0,
"Dec 06, 2021 - MEM @ MIA",W,10:42,1,0,4,0,0,3,0,1,2,50,1,1,2,0,1,0,3,2,-5,
"Dec 04, 2021 - MEM @ DAL",W,12:46,2,1,3,33.3,0,1,0,0,0,0,0,4,4,0,0,0,1,2,-3,
"Dec 02, 2021 - MEM vs. OKC",W,28:29:00,18,8,16,50,0,3,0,2,3,66.7,5,5,10,3,1,1,0,1,52,
"Nov 30, 2021 - MEM @ TOR",W,14:48,2,1,6,16.7,0,4,0,0,0,0,2,2,4,1,0,0,0,1,-4,
"Nov 28, 2021 - MEM vs. SAC",W,10:10,3,1,4,25,1,3,33.3,0,0,0,1,2,3,1,0,2,0,1,-5,
"Nov 26, 2021 - MEM vs. ATL",L,12:00,6,2,3,66.7,1,2,50,1,2,50,0,1,1,2,0,0,0,3,7,
"Nov 20, 2021 - MEM @ MIN",L,12:00,2,1,3,33.3,0,2,0,0,0,0,1,3,4,2,0,0,0,0,-1,
"Nov 18, 2021 - MEM vs. LAC",W,2:10,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-3,
"Nov 15, 2021 - MEM vs. HOU",W,6:01,4,2,2,100,0,0,0,0,0,0,1,1,2,2,0,0,0,0,-1,
"Nov 12, 2021 - MEM vs. PHX",L,5:21,2,1,5,20,0,2,0,0,0,0,1,0,1,1,0,0,0,0,-1,
"Nov 05, 2021 - MEM @ WAS",L,9:59,2,1,4,25,0,2,0,0,0,0,0,2,2,0,0,0,0,1,-2,
"Oct 30, 2021 - MEM vs. MIA",L,5:52,2,0,2,0,0,2,0,2,2,100,0,1,1,0,0,0,0,1,-1,
"Oct 27, 2021 - MEM @ POR",L,5:34,7,3,6,50,1,2,50,0,1,0,2,0,2,0,0,0,0,1,6,
