By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,player_name,player_id
2024-25,CLE,33,30.2,18.8,7.3,12.7,57.1,1.2,2.8,41.8,3.2,4.0,78.2,2.1,6.6,8.7,2.8,2.1,1.0,1.5,2.2,38.9,14,0,9.9,Evan Mobley,56
2023-24,CLE,50,30.6,15.7,6.4,11.1,57.9,0.4,1.2,37.3,2.5,3.4,71.9,2.2,7.1,9.4,3.2,1.8,0.9,1.4,2.7,37.0,22,0,0.7,Evan Mobley,56
2022-23,CLE,79,34.4,16.2,6.6,12.0,55.4,0.3,1.3,21.6,2.6,3.8,67.4,2.4,6.6,9.0,2.8,1.8,0.8,1.5,2.8,36.2,24,0,4.3,Evan Mobley,56
2021-22,CLE,69,33.8,15.0,6.1,12.0,50.8,0.3,1.3,25.0,2.4,3.7,66.3,2.1,6.2,8.3,2.5,1.9,0.8,1.7,2.1,34.2,21,0,1.4,Evan Mobley,56
