By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,player_name,player_id
2024-25,CHA,22,31.1,17.9,6.4,15.4,41.6,1.9,6.7,28.4,3.1,3.5,88.5,0.9,6.9,7.7,3.6,2.0,0.7,0.6,1.5,34.5,3,0,-5.2,Miles Bridges,64
2023-24,CHA,69,37.4,21.0,8.1,17.5,46.2,2.3,6.5,34.9,2.5,3.1,82.5,1.0,6.3,7.3,3.3,2.0,0.9,0.5,1.7,37.1,19,0,-9.2,Miles Bridges,64
2021-22,CHA,80,35.5,20.2,7.5,15.2,49.1,1.9,5.8,33.1,3.3,4.2,80.2,1.1,5.9,7.0,3.8,1.9,0.9,0.8,2.4,37.6,15,0,1.8,Miles Bridges,64
2020-21,CHA,66,29.3,12.7,4.7,9.4,50.3,1.8,4.4,40.0,1.5,1.7,86.7,1.2,4.8,6.0,2.2,1.6,0.7,0.8,2.2,26.0,11,0,-0.1,Miles Bridges,64
2019-20,CHA,65,30.7,13.0,4.9,11.6,42.4,1.5,4.6,33.0,1.6,2.0,80.9,1.4,4.2,5.6,1.8,1.5,0.6,0.7,2.0,24.9,4,0,-6.1,Miles Bridges,64
2018-19,CHA,80,21.2,7.5,3.0,6.4,46.4,0.8,2.5,32.5,0.7,1.0,75.3,0.8,3.2,4.0,1.2,0.6,0.7,0.6,1.4,17.4,1,0,-1.6,Miles Bridges,64
