By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,player_name,player_id
2024-25,NOP,23,34.1,20.7,7.0,15.8,44.5,3.1,8.6,36.4,3.4,3.8,90.8,1.0,3.7,4.7,2.7,1.6,1.1,0.7,2.3,34.1,0,0,-8.2,Trey Murphy III,40
2023-24,NOP,57,29.7,14.8,4.8,10.9,44.3,3.0,7.8,38.0,2.2,2.6,81.5,0.7,4.2,4.9,2.2,0.6,0.9,0.5,1.2,27.5,1,0,4.6,Trey Murphy III,40
2022-23,NOP,79,31.0,14.5,4.9,10.1,48.4,2.6,6.3,40.6,2.2,2.4,90.5,0.7,2.8,3.6,1.4,0.8,1.1,0.5,2.0,25.2,1,0,0.5,Trey Murphy III,40
2021-22,NOP,62,13.9,5.4,1.8,4.5,39.4,1.1,3.0,38.2,0.7,0.8,88.2,0.8,1.6,2.4,0.6,0.3,0.4,0.1,1.0,10.3,0,0,0.0,Trey Murphy III,40
