By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,player_name,player_id
2024-25,BOS,37,27.9,14.8,5.1,10.9,46.7,3.5,8.3,42.0,1.1,1.4,84.0,1.4,2.3,3.7,3.4,1.0,0.9,0.1,1.6,26.5,3,0,6.1,Payton Pritchard,93
2023-24,BOS,82,22.3,9.6,3.6,7.7,46.8,1.8,4.7,38.5,0.6,0.7,82.1,0.9,2.4,3.2,3.4,0.7,0.5,0.1,1.3,19.5,3,0,5.5,Payton Pritchard,93
2022-23,BOS,48,13.4,5.6,2.1,5.1,41.2,1.2,3.2,36.4,0.3,0.3,75.0,0.5,1.3,1.8,1.3,0.8,0.3,0.0,0.8,9.9,1,1,0.3,Payton Pritchard,93
2021-22,BOS,71,14.1,6.2,2.3,5.3,42.9,1.4,3.5,41.2,0.3,0.3,100.0,0.5,1.4,1.9,2.0,0.6,0.4,0.1,0.9,12.2,0,0,0.9,Payton Pritchard,93
2020-21,BOS,66,19.2,7.7,2.8,6.3,44.0,1.5,3.8,41.1,0.6,0.7,88.9,0.5,1.9,2.4,1.8,0.8,0.6,0.1,1.6,14.6,0,0,0.6,Payton Pritchard,93
