By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,player_name,player_id
2024-25,TOR,28,34.1,23.5,8.6,18.5,46.4,1.9,5.6,34.6,4.4,6.1,71.5,1.0,5.9,6.9,6.1,3.3,0.7,0.4,2.4,40.8,7,2,-4.4,RJ Barrett,28
2023-24,TOT,58,31.7,20.2,7.5,15.2,49.5,1.6,4.3,36.0,3.6,5.0,71.5,0.9,4.5,5.4,3.3,2.2,0.5,0.4,2.2,32.3,2,0,-2.6,RJ Barrett,28
2023-24,TOR,32,33.5,21.8,8.5,15.4,55.3,1.5,3.8,39.2,3.3,5.2,62.9,1.1,5.3,6.4,4.1,2.5,0.6,0.4,2.6,36.0,2,0,-4.3,RJ Barrett,28
2023-24,NYK,26,29.5,18.2,6.3,14.9,42.3,1.7,5.0,33.1,4.0,4.8,83.1,0.7,3.5,4.3,2.4,1.8,0.5,0.3,1.7,27.6,0,0,-0.7,RJ Barrett,28
2022-23,NYK,73,33.9,19.6,7.0,16.1,43.4,1.7,5.3,31.0,4.0,5.4,74.0,0.8,4.2,5.0,2.8,2.2,0.4,0.2,2.5,29.4,3,0,-0.8,RJ Barrett,28
2021-22,NYK,70,34.5,20.0,7.0,17.1,40.8,2.0,5.8,34.2,4.1,5.8,71.4,0.9,4.9,5.8,3.0,2.2,0.6,0.2,2.0,31.9,4,0,-2.1,RJ Barrett,28
2020-21,NYK,72,34.9,17.6,6.5,14.7,44.1,1.7,4.3,40.1,2.9,3.8,74.6,0.9,4.8,5.8,3.0,1.9,0.7,0.3,2.6,30.1,5,0,1.9,RJ Barrett,28
2019-20,NYK,56,30.4,14.3,5.2,13.0,40.2,1.1,3.5,32.0,2.8,4.5,61.4,0.9,4.1,5.0,2.6,2.2,1.0,0.3,2.2,25.8,2,0,-5.8,RJ Barrett,28
