By Year,TEAM,GP,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,player_name,player_id
2024-25,CHI,34,32.9,111.1,114.8,-3.7,19.9,1.91,20.2,1.1,8.8,5.0,10.6,54.1,58.2,22.7,106.13,8.9,Coby White,59
2023-24,CHI,79,36.5,115.0,115.8,-0.7,20.4,2.44,21.4,1.5,11.0,6.2,8.8,53.4,57.0,22.4,97.52,9.9,Coby White,59
2022-23,CHI,74,23.4,114.0,110.1,4.0,15.9,2.76,22.7,0.9,11.0,6.1,8.2,55.1,57.2,17.0,100.99,8.8,Coby White,59
2021-22,CHI,61,27.5,112.3,113.6,-1.2,14.7,2.51,18.9,1.1,9.9,5.5,7.5,53.9,56.4,19.5,99.5,8.0,Coby White,59
2020-21,CHI,69,31.2,108.6,111.3,-2.7,21.8,2.1,22.7,1.3,11.6,6.5,10.8,50.6,54.0,21.9,101.62,8.8,Coby White,59
2019-20,CHI,65,25.8,104.4,108.8,-4.4,16.2,1.61,15.5,1.5,12.8,6.7,9.7,47.8,50.6,23.5,102.51,8.7,Coby White,59
