By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,player_name,player_id
2024-25,DEN,34,34.7,19.1,7.3,13.9,52.4,2.7,6.3,42.3,1.9,2.6,71.1,1.6,5.0,6.5,2.6,1.4,0.7,0.4,2.1,32.7,5,0,5.5,Micheal Porter Jr.,54
2023-24,DEN,81,31.7,16.7,6.4,13.3,48.4,2.7,6.8,39.7,1.1,1.4,83.6,1.3,5.7,7.0,1.5,1.1,0.5,0.7,1.8,29.8,14,0,5.8,Micheal Porter Jr.,54
2022-23,DEN,62,29.0,17.4,6.4,13.2,48.7,3.0,7.3,41.4,1.5,1.9,80.0,1.0,4.5,5.5,1.0,1.1,0.6,0.5,1.9,27.7,3,0,6.7,Micheal Porter Jr.,54
2021-22,DEN,9,29.4,9.9,4.1,11.4,35.9,1.1,5.3,20.8,0.6,1.0,55.6,1.0,5.6,6.6,1.9,1.3,1.1,0.2,1.8,23.3,1,0,6.4,Micheal Porter Jr.,54
2020-21,DEN,61,31.3,19.0,7.3,13.4,54.2,2.8,6.3,44.5,1.7,2.2,79.1,1.5,5.8,7.3,1.1,1.3,0.7,0.9,2.1,32.9,15,0,5.9,Micheal Porter Jr.,54
2019-20,DEN,55,16.4,9.3,3.5,7.0,50.9,1.1,2.7,42.2,1.1,1.3,83.3,1.2,3.5,4.7,0.8,0.9,0.5,0.5,1.8,18.2,9,0,0.4,Micheal Porter Jr.,54
