By Year,TEAM,GP,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,player_name,player_id
2024-25,SAS,28,32.9,112.3,107.1,5.2,20.7,1.13,13.7,5.6,22.7,14.6,12.1,56.7,60.7,31.6,100.16,17.9,Victor Wembanyama,12
2023-24,SAS,71,29.7,107.9,111.2,-3.2,21.3,1.05,14.6,7.4,27.3,17.4,13.9,51.9,56.5,31.2,103.4,16.2,Victor Wembanyama,12
