By Year,TEAM,GP,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,player_name,player_id
2024-25,BOS,37,27.9,121.3,110.5,10.8,17.6,3.26,21.1,4.8,8.1,6.4,6.5,62.6,64.3,19.0,98.05,11.4,Payton Pritchard,93
2023-24,BOS,82,22.3,122.8,109.2,13.6,20.8,4.61,28.0,3.8,10.3,7.1,6.1,58.3,59.7,16.8,97.16,10.3,Payton Pritchard,93
2022-23,BOS,48,13.4,107.9,106.5,1.4,15.3,1.6,18.0,3.8,9.4,6.6,11.2,52.7,53.6,19.3,99.69,7.6,Payton Pritchard,93
2021-22,BOS,71,14.1,109.4,107.2,2.2,22.2,3.39,24.7,3.1,9.3,6.3,7.3,56.4,57.8,18.0,98.23,10.7,Payton Pritchard,93
2020-21,BOS,66,19.2,111.2,110.6,0.6,13.6,2.26,19.6,2.5,9.9,6.1,8.7,56.2,58.2,16.2,99.38,8.2,Payton Pritchard,93
