By Year,TEAM,GP,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,player_name,player_id
2024-25,POR,27,31.6,107.8,116.5,-8.7,13.4,1.64,13.0,2.1,10.1,6.0,7.9,51.5,54.9,23.9,99.72,9.5,Shaedon Sharpe,63
2023-24,POR,32,33.1,105.8,116.0,-10.3,13.8,1.31,14.5,3.6,11.6,7.3,11.1,47.5,52.4,22.0,99.67,8.0,Shaedon Sharpe,63
2022-23,POR,80,22.2,110.8,118.4,-7.6,7.9,1.13,10.8,3.7,10.2,6.9,9.5,55.1,56.8,18.6,100.99,7.1,Shaedon Sharpe,63
