By Year,TEAM,GP,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,player_name,player_id
2024-25,NOP,23,34.1,104.8,116.2,-11.4,12.9,1.68,12.5,2.6,11.0,6.6,7.4,54.4,59.0,22.7,102.5,10.7,Trey Murphy III,40
2023-24,NOP,57,29.7,115.2,108.2,7.0,10.4,3.65,14.8,2.5,13.9,8.3,4.1,57.9,61.2,18.2,99.46,11.0,Trey Murphy III,40
2022-23,NOP,79,31.0,113.3,112.8,0.5,6.3,1.84,10.8,2.5,9.2,5.8,5.9,61.0,65.0,15.9,100.62,9.4,Trey Murphy III,40
2021-22,NOP,62,13.9,108.1,107.8,0.3,6.5,2.38,10.9,4.9,12.2,8.3,4.6,52.2,55.8,14.7,100.77,8.0,Trey Murphy III,40
