By Year,TEAM,GP,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,player_name,player_id
2024-25,PHI,25,37.4,110.9,112.4,-1.5,26.2,2.33,17.3,0.5,9.6,4.8,7.4,50.0,54.8,29.5,97.96,13.1,Tyrese Maxey,11
2023-24,PHI,70,37.5,118.3,113.2,5.2,25.7,3.73,20.5,1.4,8.5,4.9,5.5,52.4,57.3,27.3,98.52,12.9,Tyrese Maxey,11
2022-23,PHI,60,33.6,118.0,112.6,5.4,16.7,2.65,16.4,1.2,7.9,4.7,6.2,56.8,60.5,23.6,97.53,10.9,Tyrese Maxey,11
2021-22,PHI,75,35.3,113.3,109.7,3.6,19.1,3.65,21.4,1.0,8.0,4.6,5.9,55.2,59.4,19.9,97.1,10.5,Tyrese Maxey,11
2020-21,PHI,61,15.3,106.4,108.0,-1.6,20.7,2.93,19.4,1.1,9.8,5.4,6.6,49.8,53.1,22.2,101.2,10.6,Tyrese Maxey,11
