By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,player_name,player_id
2024-25,IND,37,35.1,40.6,59.4,34.9,10,49.3,11.4,15.8,13,24.9,40.3,59.7,53.6,46.4,46.8,53.2,Tyrese Haliburton,60
2023-24,IND,69,32.2,49,51,43.9,11.7,42.1,12.5,14,13.4,32.3,31.5,68.5,47.2,52.8,37.6,62.4,Tyrese Haliburton,60
2022-23,IND,56,33.6,52.2,47.8,43.3,6.9,41.6,15.3,15.1,15.8,36.4,24.7,75.3,44.7,55.3,32.5,67.5,Tyrese Haliburton,60
2021-22,TOT,77,35.0,57.2,42.8,45.6,13.5,40.9,15.2,13.5,15.2,32,27.9,72.1,58.4,41.6,39.3,60.7,Tyrese Haliburton,60
2021-22,IND,26,36.1,57.6,42.4,46.3,11.5,37.7,15.6,16,13,34.8,34.3,65.7,57.9,42.1,42.6,57.4,Tyrese Haliburton,60
2021-22,SAC,51,34.4,57,43,45.1,14.9,42.9,14.9,12,16.5,30.3,23.8,76.2,58.7,41.3,37.3,62.7,Tyrese Haliburton,60
2020-21,SAC,58,30.1,52.2,47.8,45.4,11.2,48.2,14.2,6.4,16.2,34.3,32.2,67.8,78.5,21.5,51.4,48.6,Tyrese Haliburton,60
