By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,player_name,player_id
2024-25,UTA,28,31.5,42.9,57.1,33.3,5,51.4,10.7,15.3,11,28.3,35.6,64.4,72,28,54.1,45.9,Keyonte George,84
2023-24,UTA,75,27.0,46,54,35.3,7,45.3,12.1,19.4,12.9,28.3,36.6,63.4,70.1,29.9,52,48,Keyonte George,84
