By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,player_name,player_id
2024-25,BKN,18,32.9,57.8,42.2,40.9,13.5,35.1,5.8,24,15.1,27.4,51.6,48.4,51.9,48.1,51.7,48.3,Cam Thomas,18
2023-24,BKN,66,31.4,66.7,33.3,51.6,15.9,29.1,9.7,19.3,9.9,35.6,43.2,56.8,67.4,32.6,49.8,50.2,Cam Thomas,18
2022-23,BKN,57,16.6,70.8,29.2,49.7,15.6,25.3,8.6,25,18.5,34.1,32.7,67.3,45.1,54.9,35.8,64.2,Cam Thomas,18
2021-22,BKN,67,17.6,65.4,34.6,60,25.3,24.7,13,15.3,13.5,34.7,41.5,58.5,70.2,29.8,47.7,52.3,Cam Thomas,18
