By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,player_name,player_id
2024-25,BOS,37,27.9,24.2,75.8,21.9,4.4,70.5,11.7,7.6,12.8,17.5,20,80,81.4,18.6,61.9,38.1,Payton Pritchard,93
2023-24,BOS,82,22.3,39.8,60.2,38.1,10.4,56,12.7,5.9,12.5,27.7,27.3,72.7,85,15,55.9,44.1,Payton Pritchard,93
2022-23,BOS,48,13.4,37.1,62.9,33.3,4.4,62.2,11.5,4.5,17.8,28.9,44.4,55.6,87.5,12.5,68.3,31.7,Payton Pritchard,93
2021-22,BOS,71,14.1,34.3,65.7,26.7,11.3,68.6,13.3,4.7,17,15.4,35.6,64.4,80.2,19.8,63.8,36.3,Payton Pritchard,93
2020-21,BOS,66,19.2,40.7,59.3,32.2,5.5,60,11.8,7.8,16.5,26.7,37.8,62.2,84.3,15.7,63.6,36.4,Payton Pritchard,93
