By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,player_name,player_id
2024-25,MEM,35,29.0,68.6,31.4,55.9,3.3,23.8,4.8,20.3,12,52.6,46.4,53.6,92.1,7.9,56.5,43.5,Jaren Jackson Jr.,32
2023-24,MEM,66,32.2,68.5,31.5,53.7,1.5,23.6,3.4,22.7,16.4,52.2,49.1,50.9,93.2,6.8,59.1,40.9,Jaren Jackson Jr.,32
2022-23,MEM,63,28.4,65.7,34.3,53.9,0.3,25.6,7.4,20.5,11.5,53.5,59.5,40.5,96,4,68.3,31.7,Jaren Jackson Jr.,32
2021-22,MEM,78,27.3,61.3,38.7,47.5,1.4,30.2,7.2,22.3,14.8,46.1,56.3,43.7,98.4,1.6,68.8,31.2,Jaren Jackson Jr.,32
2020-21,MEM,11,23.5,52,48,45.6,1.3,32.3,12,22.1,8.9,44.3,66.7,33.3,100,0,77.4,22.6,Jaren Jackson Jr.,32
2019-20,MEM,57,28.5,51.1,48.9,42,1.2,43.9,10.1,14.1,12.6,40.8,64.4,35.6,92.4,7.6,75.9,24.1,Jaren Jackson Jr.,32
2018-19,MEM,58,26.1,75.9,24.1,61.9,2,19.2,9.8,18.9,14.5,59.9,63.6,36.4,94.1,5.9,68.8,31.2,Jaren Jackson Jr.,32
