By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,player_name,player_id
2024-25,CLE,33,30.2,78.3,21.7,65,1,18.3,9.2,16.7,17,64,67.8,32.2,89.5,10.5,71.3,28.8,Evan Mobley,56
2023-24,CLE,50,30.6,89.3,10.7,75.9,2,8.4,8.7,15.7,13.9,73.9,72.5,27.5,100,0,74.4,25.6,Evan Mobley,56
2022-23,CLE,79,34.4,89.2,10.8,78.8,5.6,5.2,7.4,16,16.1,73.1,74,26,100,0,75,25,Evan Mobley,56
2021-22,CLE,69,33.8,88.9,11.1,77.2,9.9,6.7,5.7,16.1,12.8,67.3,65.2,34.8,95.7,4.3,66.8,33.2,Evan Mobley,56
