By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,player_name,player_id
2024-25,UTA,28,31.9,44.8,55.2,34,3.3,43.3,13.7,22.7,13.1,30.7,60.9,39.1,100,0,78.8,21.2,Lauri Markkanen,53
2023-24,UTA,55,33.1,50.7,49.3,39.4,3.9,41.1,8.5,19.5,11,35.5,74.2,25.8,98.3,1.7,84.1,15.9,Lauri Markkanen,53
2022-23,UTA,66,34.4,55.4,44.6,43.9,3.9,35.5,10.3,20.6,12.1,40,65,35,93.5,6.5,75,25,Lauri Markkanen,53
2021-22,CLE,61,30.8,45.9,54.1,39.3,3.6,45.3,13,15.4,16.4,35.8,68.4,31.6,99.3,0.7,81.8,18.2,Lauri Markkanen,53
2020-21,CHI,51,25.8,43.2,56.8,37.7,0.9,51.4,6.5,10.9,8.8,36.8,72.5,27.5,99.2,0.8,85.2,14.8,Lauri Markkanen,53
2019-20,CHI,50,29.8,46.4,53.6,38.5,1.6,44.4,13.6,17.1,16.1,36.9,53.5,46.5,99.1,0.9,73.3,26.7,Lauri Markkanen,53
2018-19,CHI,52,32.3,58.2,41.8,45.6,7.2,37,8.8,17.4,12.3,38.4,52.7,47.3,97.5,2.5,68.4,31.6,Lauri Markkanen,53
2017-18,CHI,68,29.7,53.5,46.5,44.3,10.1,42.1,10,13.6,13.7,34.3,64.2,35.8,96.6,3.4,76.7,23.3,Lauri Markkanen,53
