By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,player_name,player_id
2024-25,POR,27,31.6,57.5,42.5,54.2,13.3,31.1,21.3,14.7,17.4,41,40.5,59.5,74,26,49.7,50.3,Shaedon Sharpe,63
2023-24,POR,32,33.1,58.5,41.5,45.5,9.8,35.3,13.5,19.2,19.2,35.7,46.6,53.4,71.7,28.3,55.1,44.9,Shaedon Sharpe,63
2022-23,POR,80,22.2,56.3,43.7,51.7,9.4,38.8,18.3,9.5,17.7,42.3,55.9,44.1,88.2,11.8,66.7,33.3,Shaedon Sharpe,63
