By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,player_name,player_id
2024-25,PHI,25,37.4,55,45,44.1,4.3,37.5,18.4,18.4,24.7,39.8,24.5,75.5,46.9,53.1,32.6,67.4,Tyrese Maxey,11
2023-24,PHI,70,37.5,59.9,40.1,46.9,5.7,35,15.4,18.1,18,41.2,34.3,65.7,59.9,40.1,42.8,57.2,Tyrese Maxey,11
2022-23,PHI,60,33.6,59.6,40.4,45.8,7.9,39.4,19,14.8,16.9,37.9,44.4,55.6,72.5,27.5,54.7,45.3,Tyrese Maxey,11
2021-22,PHI,75,35.3,68.9,31.1,53.5,10.1,30.2,18.7,16.3,18.8,43.5,45,55,71.2,28.8,52.2,47.8,Tyrese Maxey,11
2020-21,PHI,61,15.3,76,24,68.4,16.4,19.1,17.6,12.5,18.2,52,38.3,61.7,80.6,19.4,44.9,55.1,Tyrese Maxey,11
