By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,player_name,player_id
2024-25,BOS,30,36.3,47.8,52.2,38.6,5.4,41,11,20.4,14.5,33.2,34.8,65.2,45.7,54.3,39.3,60.7,Jayson Tatum,6
2023-24,BOS,74,35.7,57.3,42.7,44.6,9.3,34.6,11.1,20.8,15.5,35.3,35.7,64.3,48.5,51.5,40,60,Jayson Tatum,6
2022-23,BOS,74,36.9,56,44,43.8,5,32.4,12.1,23.8,15.1,38.7,51.5,48.5,64.6,35.4,55.8,44.2,Jayson Tatum,6
2021-22,BOS,76,35.9,58.4,41.6,46.7,9.4,33.7,11,19.6,13.5,37.3,42.9,57.1,56.5,43.5,47.3,52.7,Jayson Tatum,6
2020-21,BOS,64,35.8,63.2,36.8,49.4,11.9,33.2,9.9,17.4,18.9,37.5,38.3,61.7,46.5,53.5,40.8,59.2,Jayson Tatum,6
2019-20,BOS,66,34.3,61.7,38.3,46.9,10.2,36.7,12.8,16.4,14.4,36.7,43.3,56.7,54.5,45.5,47.1,52.9,Jayson Tatum,6
2018-19,BOS,79,31.1,70,30,56.3,16.3,28,16.5,15.7,19.1,40.1,49.7,50.3,85.3,14.7,58.6,41.4,Jayson Tatum,6
2017-18,BOS,80,30.5,71,29,52.5,16.5,28.3,14.2,19.2,18.3,36,56.5,43.5,92.4,7.6,66,34,Jayson Tatum,6
