By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,player_name,player_id
2024-25,ORL,5,36.4,67,33,51,11,22.8,11.7,26.2,17.2,40,48.6,51.4,54.5,45.5,50,50,Paolo Banchero,5
2023-24,ORL,80,35.0,75.1,24.9,57.8,14.9,19.8,13.2,22.4,17.1,42.9,36.3,63.7,65.5,34.5,41.7,58.3,Paolo Banchero,5
2022-23,ORL,72,33.7,74.6,25.4,54.8,12.4,17.7,13.4,27.5,15.6,42.4,40.4,59.6,70.6,29.4,45.7,54.3,Paolo Banchero,5
