By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,player_name,player_id
2024-25,NOP,23,34.1,45.6,54.4,37.9,3.4,45.5,19.6,16.6,20,34.5,71.1,28.9,90.3,9.7,79.6,20.4,Trey Murphy III,40
2023-24,NOP,57,29.7,28.3,71.7,25.2,1.2,60.2,20.9,14.6,16,24,67.9,32.1,89.3,10.7,81.1,18.9,Trey Murphy III,40
2022-23,NOP,79,31.0,37.9,62.1,32.2,1.7,52.8,24,15,22.3,30.5,67,33,96,4,82.2,17.8,Trey Murphy III,40
2021-22,NOP,62,13.9,32.9,67.1,22.8,1.2,63.8,17.1,13.4,18.3,21.6,57.9,42.1,97.2,2.8,83.5,16.5,Trey Murphy III,40
