Traditional Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,,,,
2019-20,LAL,61,25,59.3,40.7,52.4,8.2,33,18.4,14.6,18.8,44.2,60.5,39.5,93,7,70.1,29.9,,,,,,,,,,,
2018-19,LAL,70,33.1,61.2,38.8,56.3,6,29.4,18.4,14.3,13.7,50.3,61.4,38.6,92.2,7.8,69.4,30.6,,,,,,,,,,,
2017-18,LAL,77,31.2,58.2,41.8,49.8,6.9,38.4,16.3,11.8,14.3,42.8,53.1,46.9,88.1,11.9,65,35,,,,,,,,,,,
Usage Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,USG%,%FGM,%FGA,%3PM,%3PA,%FTM,%FTA,%OREB,%DREB,%REB,%AST,%TOV,%STL,%BLK,%BLKA,%PF,%PFD,%PTS,,,,,,,,
2024-25,WAS,17,449,25.8,27.6,27,17.8,21.1,19.7,24.7,11.6,25.2,22.1,14.9,24.5,14.9,12.5,22.2,15.1,22.6,25.5,,,,,,,,
2023-24,WAS,70,2281,29.5,29.2,30.2,27.1,28.4,27.5,27.2,15.2,27.1,24.5,21.7,30.3,10.6,19,20,16.6,24.4,28.8,,,,,,,,
2022-23,WAS,64,2239,27.3,26,28.3,29,32.1,21.6,23.1,12.9,25.5,22.9,20.2,28.4,11.6,12.1,26.8,17,20,25.7,,,,,,,,
2021-22,WAS,66,2204,23.8,23,24,26.6,26.7,20.7,22.8,17.7,31.7,28.8,20.4,27.3,15.6,23.9,18.7,15,20.7,23,,,,,,,,
2020-21,LAL,68,1954,19.8,20.9,21.7,32.1,30.3,10.6,11.1,26.7,22.2,23.2,12.9,17.8,11.8,19.6,14.2,16.5,11.6,20.5,,,,,,,,
2019-20,LAL,61,1526,22.1,21.6,23.8,24.9,26.7,19.2,19.4,16.3,20.1,19.2,10.1,19.9,10.6,12.4,19.6,19.7,15.9,21.6,,,,,,,,
2018-19,LAL,70,2314,23.3,23.9,25.1,25.6,28.1,22.8,21.2,12.7,18.2,17.1,14.1,17.9,11.5,9.9,26.3,16.9,19.3,23.9,,,,,,,,
2017-18,LAL,77,2401,21.9,23.3,23.8,31.4,30,17.6,17.6,16.7,22.7,21.3,12.2,17.9,13.6,15.4,19.4,15.2,15.7,23.2,,,,,,,,
