Traditional Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,,,,
2019-20,UTA,69,34.3,64.8,35.2,51.8,13.3,31.4,5.9,16.8,8.3,38.5,21.7,78.3,59.5,40.5,32.6,67.4,,,,,,,,,,,
2018-19,UTA,77,33.7,66.1,33.9,51.7,9.2,30.8,9.7,17.5,13.9,42.5,23.7,76.3,58,42,33.4,66.6,,,,,,,,,,,
2017-18,UTA,79,33.4,59.6,40.4,50.5,8.8,34.7,11.8,14.8,14.9,41.7,24.8,75.2,65.8,34.2,37.6,62.4,,,,,,,,,,,
Usage Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,USG%,%FGM,%FGA,%3PM,%3PA,%FTM,%FTA,%OREB,%DREB,%REB,%AST,%TOV,%STL,%BLK,%BLKA,%PF,%PFD,%PTS,,,,,,,,
2024-25,CLE,34,1065,29,28.7,30.8,35.4,34.2,30.1,29.2,8.4,17.2,15.4,25.7,24.5,24.5,7.1,21.5,16.2,27.7,29.8,,,,,,,,
2023-24,CLE,55,1943,30.1,28.8,30.2,33.8,33,41.1,37.7,11.1,17,15.6,30.4,29.4,30.4,14.7,25.5,17,30.7,31.1,,,,,,,,
2022-23,CLE,68,2432,31,31.6,32.2,41.6,38.9,37.4,34.3,13,14.2,13.9,24.8,27.7,28.9,11.9,26.9,17.5,29,33.5,,,,,,,,
2021-22,UTA,67,2266,32.2,31.5,33.7,32.2,33.9,31.6,28.7,11.3,13.9,13.3,33.7,31.6,28.1,5,24.2,17.9,28.5,31.6,,,,,,,,
2020-21,UTA,53,1771,32.7,31.5,33.6,30.1,30.8,38.7,36.4,12.2,13.5,13.2,33.5,29.6,24,7.3,31.8,17.4,34.1,32.4,,,,,,,,
2019-20,UTA,69,2364,30.3,30.5,32.4,26.1,27.6,31.3,28.4,13.3,14.4,14.2,27,25.4,23.6,7.4,23.1,16.8,25.4,30.1,,,,,,,,
2018-19,UTA,77,2598,30.9,30,32.5,28.9,28.4,31.5,28.8,10.8,13,12.5,23.7,27.8,24,9.7,36.9,18.6,24.6,30.1,,,,,,,,
2017-18,UTA,79,2638,28.3,27.9,29.7,31,33.1,25.6,24.9,10.2,12.9,12.4,23.4,26.6,24.1,9.5,31.8,19.6,23.6,27.8,,,,,,,,
