Traditional Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,,,,
2022-23,TOT,83,35.7,65.1,34.9,50.7,14.4,30.3,12.8,19,16.2,36.4,53.8,46.2,92.3,7.7,64.8,35.2,,,,,,,,,,,
2022-23,BKN,27,34.2,64,36,48.4,15.9,28.9,9.3,22.7,14.4,32.6,43.9,56.1,83.8,16.2,55.2,44.8,,,,,,,,,,,
2022-23,PHX,56,36.4,65.8,34.2,52.4,13.3,31.4,15.3,16.2,17.5,39.2,60.5,39.5,98,2,71.2,28.8,,,,,,,,,,,
2021-22,PHX,82,34.8,63.6,36.4,59,6.9,29.7,19.9,11.3,21.1,52.2,76.4,23.6,98.3,1.7,81.9,18.1,,,,,,,,,,,
2020-21,PHX,72,32.6,52.9,47.1,47.2,3.9,41.4,21.9,11.4,21.4,43.3,76.4,23.6,98.5,1.5,84.6,15.4,,,,,,,,,,,
2019-20,PHX,73,28,59.9,40.1,53.1,3.9,31.5,19.9,15.4,21.7,49.2,76.3,23.7,98.6,1.4,82.6,17.4,,,,,,,,,,,
2018-19,PHX,82,29.5,44.4,55.6,40.1,2.9,46.1,21.2,13.8,28.8,37.1,71.5,28.5,96.2,3.8,82.2,17.8,,,,,,,,,,,
Usage Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,USG%,%FGM,%FGA,%3PM,%3PA,%FTM,%FTA,%OREB,%DREB,%REB,%AST,%TOV,%STL,%BLK,%BLKA,%PF,%PFD,%PTS,,,,,,,,
2024-25,NYK,37,1451,18.9,21.5,21.3,21.8,23.7,6,6.8,11.4,8.9,9.4,13.8,15.3,18,17,5.5,10.5,9,19.3,,,,,,,,
2023-24,BKN,82,2854,23.8,23.6,24.5,27.7,26.7,28.2,26,10.7,15.6,14.4,19.5,22,20.9,9.3,18.7,10.8,23.5,24.7,,,,,,,,
2022-23,TOT,83,2963,22.3,23.4,23.4,21.8,21.5,28.9,26,12.3,14.3,13.8,16.7,16.1,20.6,19.6,23.8,12.9,23.9,24.1,,,,,,,,
2022-23,BKN,27,923,29.5,32,30.3,27.3,25.2,43,39.2,13,15.7,15.1,15.4,21.6,17,15,25.7,12.1,32.8,33.4,,,,,,,,
2022-23,PHX,56,2040,19.1,19.9,20.3,19.2,19.5,21.6,19.4,12,13.7,13.3,17.2,13.9,22.6,22.1,22.9,13.2,20.1,20,,,,,,,,
2021-22,PHX,82,2854,14.9,17.2,16.1,16.7,17.2,13.7,13.3,14.1,13.1,13.3,10.9,9.7,18.8,15.1,14,13.4,13.9,16.7,,,,,,,,
2020-21,PHX,72,2348,14.7,17,15.8,22.3,20,14.5,14.5,17.9,14.3,15,11.5,9.2,20.9,28.4,14.9,12.7,13.5,17.2,,,,,,,,
2019-20,PHX,73,2042,12.5,14.2,13.1,14.6,14.9,11.4,11.4,16.4,15.5,15.7,11.3,11.8,29.5,25.8,14.5,17.9,14.3,13.7,,,,,,,,
2018-19,PHX,82,2417,11.9,11.9,12.9,21.8,21.3,11,10.8,12.5,13.4,13.2,14.1,9.2,26.9,14.6,13.3,16.8,10.6,12.7,,,,,,,,
