Traditional Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,,,,
2021-22,PHX,66,26.2,35.6,64.4,27.5,1.9,60.6,15.2,11.9,17.2,25.5,67.3,32.7,97.6,2.4,85.3,14.7,,,,,,,,,,,
2020-21,PHX,60,24,30.6,69.4,30,5.6,61.3,16.2,8.7,14.3,24.4,83.7,16.3,98.3,1.7,92.1,7.9,,,,,,,,,,,
2019-20,PHX,57,22,32.8,67.2,27.8,5.6,63.1,19.8,9.1,17.7,22.2,74.3,25.7,99.1,0.9,89.2,10.8,,,,,,,,,,,
Usage Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,USG%,%FGM,%FGA,%3PM,%3PA,%FTM,%FTA,%OREB,%DREB,%REB,%AST,%TOV,%STL,%BLK,%BLKA,%PF,%PFD,%PTS,,,,,,,,
2024-25,BKN,32,1044,21.3,24.6,22.7,32.6,28.7,28.2,26.3,13.4,17.4,16.5,17.2,15.6,17.8,18.4,15.3,13.2,21.2,26.3,,,,,,,,
2023-24,BKN,58,1599,19,20.5,20.6,30.1,27.6,16.3,15.7,13.9,18.4,17.2,15.9,14,22.4,8.5,20.5,17.8,15.4,21.1,,,,,,,,
2022-23,TOT,42,1200,20.2,22,22.1,30.9,28.9,20.7,19.9,14.8,18.4,17.6,11.7,12.1,26.7,9.9,26.5,17.1,18.3,22.8,,,,,,,,
2022-23,BKN,25,770,20.6,22.1,21.9,26.5,26.3,23.6,22.5,13.6,19.6,18.3,12.9,13.9,29.4,9.2,29.2,18,20.8,22.9,,,,,,,,
2022-23,PHX,17,429,19.5,21.8,22.3,39.5,34.5,15.5,15.2,16.9,16.5,16.5,9.8,9,22.1,10.9,21.2,15.8,14.1,22.6,,,,,,,,
2021-22,PHX,66,1730,16.7,18.2,18.8,38.4,32.8,16.9,15.2,10.9,17.8,16.2,10.4,9.3,18.8,9.6,19.5,15.5,14.8,20.2,,,,,,,,
2020-21,PHX,60,1437,16.4,16.4,18.4,28.1,29.3,11.7,11.2,11.7,16.7,15.6,11.3,11,17.3,13.7,15.3,14.8,12.9,17.3,,,,,,,,
2019-20,PHX,57,1255,15.1,16.6,17.5,33.4,30.4,8.8,8.9,18.4,15.5,16.2,10.1,8.8,19.3,19.6,11.8,15.7,9.8,17,,,,,,,,
