Traditional Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,,,,
2021-22,NYK,70,34.5,66.2,33.8,49.8,4,29.5,15.3,20.7,14.1,45.8,39.8,60.2,91.3,8.7,54.4,45.6,,,,,,,,,,,
2020-21,NYK,72,34.9,70.8,29.2,54.3,7,29.4,12.8,16.3,14.5,47.3,35.3,64.7,97.6,2.4,51.8,48.2,,,,,,,,,,,
2019-20,NYK,56,30.4,72.9,27.1,57,5.7,23.5,13.4,19.5,16.8,51.3,35.4,64.6,93.7,6.3,47.9,52.1,,,,,,,,,,,
Usage Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,USG%,%FGM,%FGA,%3PM,%3PA,%FTM,%FTA,%OREB,%DREB,%REB,%AST,%TOV,%STL,%BLK,%BLKA,%PF,%PFD,%PTS,,,,,,,,
2024-25,TOR,28,954,28.8,27.6,28.5,24.9,25,37.3,37.9,12.3,25.4,22,30,29.2,12.7,14.3,38.2,15.9,34,28.8,,,,,,,,
2023-24,TOT,58,1838,25.7,26.4,25.6,19.9,20.2,31.3,33.3,13,21.3,19.2,18.8,25.8,10.7,13.4,40.4,18.1,28.6,26.5,,,,,,,,
2023-24,TOR,32,1072,25,27.9,24.5,18.6,16.9,27.7,32.8,15.3,23.5,21.6,20.3,28.7,11.6,12.1,36,21.3,29.9,27,,,,,,,,
2023-24,NYK,26,767,26.6,24.2,27,21.6,24.7,36,34.1,10.2,18.1,16,16.4,22.1,9.6,15.8,47.1,14.1,27,25.8,,,,,,,,
2022-23,NYK,73,2475,25.6,23.9,25.7,19.3,22,29.6,30.7,9.4,18,15.6,17.2,25.1,10.1,7.1,39.2,16.8,25.1,24.3,,,,,,,,
2021-22,NYK,70,2417,26.8,25.5,27.3,22,22.7,32.3,32.6,11,19.5,17.3,19.4,22.5,13.2,6.9,41.8,13.8,27.3,26.2,,,,,,,,
2020-21,NYK,72,2511,22.8,22.3,23.5,20.9,20.8,24.6,25.4,13.4,18.7,17.6,18.9,20.1,14.6,7.5,28.4,18,24.1,22.5,,,,,,,,
2019-20,NYK,56,1704,23.4,20.6,23.1,20.6,21.8,24.8,27.8,11.4,19.4,17.2,18.8,24.6,19.3,11,29.1,15.7,26.3,21.3,,,,,,,,
