By Year,TEAM,GP,MIN,USG%,%FGM,%FGA,%3PM,%3PA,%FTM,%FTA,%OREB,%DREB,%REB,%AST,%TOV,%STL,%BLK,%BLKA,%PF,%PFD,%PTS,player_name,player_id
2024-25,CHA,22,741,37.6,36.6,38.1,38.7,40.6,45.2,42.7,10.1,19.1,16.7,42.0,37.8,22.5,6.8,28.9,24.8,36.7,38.0,Lamelo Ball,4
2023-24,CHA,22,711,31.5,29.1,31.3,40.9,39.0,33.0,30.0,16.5,17.9,17.5,47.2,41.5,33.3,6.8,20.3,24.5,30.0,30.9,Lamelo Ball,4
2022-23,CHA,36,1268,28.9,25.5,29.4,44.3,40.1,22.7,20.2,14.3,21.4,19.6,43.3,36.5,20.9,8.0,20.9,21.9,21.7,27.1,Lamelo Ball,4
2021-22,CHA,75,2422,27.1,24.3,26.8,30.0,28.6,27.4,23.5,19.7,23.2,22.4,38.5,36.5,26.4,13.0,21.7,22.4,24.0,25.4,Lamelo Ball,4
2020-21,CHA,51,1469,24.7,23.2,24.5,22.7,23.7,24.6,25.5,18.5,23.8,22.4,37.5,28.9,30.9,12.2,20.6,22.8,26.9,23.3,Lamelo Ball,4
