By Year,TEAM,GP,MIN,USG%,%FGM,%FGA,%3PM,%3PA,%FTM,%FTA,%OREB,%DREB,%REB,%AST,%TOV,%STL,%BLK,%BLKA,%PF,%PFD,%PTS,player_name,player_id
2024-25,MIA,31,1095,26.2,28.6,27.5,36.5,33.7,26.0,23.9,4.3,21.5,17.5,27.2,26.0,11.3,4.0,30.4,13.2,20.5,29.2,Tyler Herro,22
2023-24,MIA,42,1407,26.8,27.3,28.9,34.3,33.5,19.9,18.8,6.7,20.7,17.6,23.9,24.6,14.1,3.0,30.9,13.1,16.9,27.0,Tyler Herro,22
2022-23,MIA,67,2335,25.0,24.8,26.9,35.2,33.5,18.7,16.6,5.9,22.2,18.4,23.7,25.2,13.1,11.5,28.3,11.7,13.5,24.9,Tyler Herro,22
2021-22,MIA,66,2151,27.8,28.1,29.7,29.6,28.7,23.2,22.1,7.4,19.9,17.1,24.2,26.2,13.4,4.9,38.3,10.3,19.3,27.5,Tyler Herro,22
2020-21,MIA,54,1635,22.5,23.5,24.4,25.4,24.7,16.3,15.8,8.6,21.3,18.7,21.4,21.0,13.6,12.2,24.2,11.1,13.7,22.5,Tyler Herro,22
2019-20,MIA,55,1508,21.3,22.6,24.1,30.5,27.6,13.5,12.2,5.8,18.8,16.2,16.5,17.8,15.3,6.8,20.0,11.7,12.5,21.8,Tyler Herro,22
