By Year,TEAM,GP,MIN,USG%,%FGM,%FGA,%3PM,%3PA,%FTM,%FTA,%OREB,%DREB,%REB,%AST,%TOV,%STL,%BLK,%BLKA,%PF,%PFD,%PTS,player_name,player_id
2024-25,IND,37,1299,21.1,20.2,22.3,29.6,32.0,22.4,21.0,10.8,12.5,12.1,42.4,18.3,23.8,15.8,9.6,10.1,18.3,21.6,Tyrese Haliburton,60
2023-24,IND,69,2224,23.9,22.8,24.3,29.0,29.8,24.2,22.5,7.9,15.5,13.8,51.9,27.9,24.9,16.2,24.2,7.7,19.4,23.7,Tyrese Haliburton,60
2022-23,IND,56,1883,23.8,24.4,24.1,25.8,24.7,27.0,24.7,10.2,14.1,13.3,51.8,26.5,30.7,11.0,25.8,8.4,21.9,24.9,Tyrese Haliburton,60
2021-22,TOT,77,2694,18.4,18.6,18.2,23.3,19.7,17.4,16.0,10.1,14.1,13.1,44.4,24.6,31.0,16.8,12.7,11.2,16.6,19.0,Tyrese Haliburton,60
2021-22,IND,26,938,19.5,19.0,18.1,21.6,19.0,22.7,20.8,9.1,15.5,13.6,45.3,29.1,31.2,13.2,10.4,12.5,20.1,19.8,Tyrese Haliburton,60
2021-22,SAC,51,1757,17.8,18.4,18.2,24.4,20.2,14.6,13.4,10.7,13.4,12.8,43.9,22.2,30.9,19.1,13.8,10.4,14.8,18.5,Tyrese Haliburton,60
2020-21,SAC,58,1746,17.5,18.9,19.2,27.3,24.1,7.9,7.0,11.6,11.7,11.7,33.2,18.2,28.2,14.1,12.3,11.3,8.4,18.2,Tyrese Haliburton,60
