By Year,TEAM,GP,MIN,USG%,%FGM,%FGA,%3PM,%3PA,%FTM,%FTA,%OREB,%DREB,%REB,%AST,%TOV,%STL,%BLK,%BLKA,%PF,%PFD,%PTS,player_name,player_id
2024-25,NOP,23,785,22.7,25.2,24.8,36.9,33.4,28.6,24.9,11.5,17.4,15.8,15.1,14.6,16.4,17.4,15.6,17.3,26.2,27.0,Trey Murphy III,40
2023-24,NOP,57,1690,18.2,18.7,20.3,34.7,36.0,19.9,19.0,12.2,19.8,18.1,13.4,7.7,16.3,17.2,8.7,11.5,16.2,20.8,Trey Murphy III,40
2022-23,NOP,79,2448,15.9,18.0,18.0,34.8,32.5,18.5,16.4,11.5,13.3,12.8,8.5,8.0,22.2,21.5,10.8,14.9,13.0,19.7,Trey Murphy III,40
2021-22,NOP,62,864,14.7,15.7,17.3,35.7,30.2,12.3,11.4,19.1,17.2,17.8,8.7,6.0,15.9,10.6,17.3,17.5,11.7,17.1,Trey Murphy III,40
